5141,,5077.,5077,C9,Уборщик территорий,Ҳудуд фарроши,9132,О,2 — 3,Н/Т,-,hudud farroshi,w,5152
5142,,5078.,5078,C9,"Уборщик туалетов (в парках, на улицах)","Хожатхона фарроши (кўчалар, паркларда)",9132,О,2 — 3,Н/Т,-,"Xojatxona farroshi (ko‘chalar, parklarda)",w,5153
5143,,5079.,5079,C9,Уборщик шлака и оборотных материалов,Шлак ва айланма материалларни йиғиштирувчи,9322,П,2 — 3,Н/Т,-,Shlak va aylanma materiallarni yig‘ishtiruvchi,i,5154
5144,,5080.,5080,C8,"Увлажнитель кожанных, меховых деталей и изделий","Чарм, мўйна деталларни ва буюмларни намловчи",7441,П,1 — 4,ССПО,3320900,"Charm, mo‘yna detallarni va buyumlarni namlovchi",i,5155
5145,,5081.,5081,C8,Увлажнительщик бумаги и картона,Қоғоз ва картонни намловчи,8143,П,1 — 4,ССПО,3340500,qog‘oz va kartonni namlovchi,i,5156
5146,,5082.,5082,C8,Увлажняльщик кожевенных картонов,Чармли картонларни намловчи,7441,П,2,ССПО,3320900,Charmli kartonlarni namlovchi,i,5157
5147,,5083.,5083,C8,Увлажняльщик махорочного сырья,Тамаки хомашёсини намловчи,7416,П,2,ССПО,3321000,Tamaki xomashyosini namlovchi,i,5158
5148,,5084.,5084,C9,Увлажняльщик сырья,Хомашёни намловчи,9322,П,2,Н/Т,-,Xomashyoni namlovchi,i,5159
5149,,5085.,5085,C9,Увлажняльщик табачного сырья,Тамаки хомашёсини намловчи,9322,П,2 — 6,Н/Т,-,Tamaki xomashyosini namlovchi,i,5160
5150,,5086.,5086,C9,Укладчик деталей и изделий,Деталь ва буюмларни тахловчи,9322,П,1 — 3,Н/Т,-,Detal va buyumlarni taxlovchi,i,5161
5151,,5087.,5087,C8,Укладчик диапозитивных фильмов,Диапозитив фильмларни тахловчи,3452,Т,2,ССПО,3350100,Diapozitiv filmlarni taxlovchi,t,5162
5152,,5088.,5088,C8,Укладчик изделий,Буюмларни тахловчи,9322,П,2 — 5,ССПО,3320900,Buyumlarni taxlovchi,i,5163
5153,,5089.,5089,C8,"Укладчик пиломатериалов, деталей и изделий из древесины","Ёғоч буюмлар, деталлар ва араланадиган материалларни тахловчи",7421,П,1 — 4,ССПО,3340500,"yog‘och buyumlar, detallar va aralanadigan materiallarni taxlovchi",i,5164
5154,,5090.,5090,C8,Укладчик продуктов консервирования,Консерваланадиган маҳсулотни тахловчи,7414,П,1 — 3,ССПО,3321000,Konservalanadigan mahsulotni taxlovchi,i,5165
5156,,5092.,5092,C8,Укладчик синели,Попукли ипни тахловчи,7441,П,3,ССПО,3320900,Popukli ipni taxlovchi,i,5166
5157,,5093.,5093,C8,Укладчик стеклонити в изделия,Шиша ипни буюмга ётқизувчи,8284,П,2 — 4,ССПО,3320400,Shisha ipni buyumga yotqizuvchi,i,5167
5158,,5094.,5094,C8,Укладчик сырья,Хомашёни тахловчи,7431,П,2 — 4,ССПО,В зависимости от сферы применения знаний,Xomashyoni taxlovchi,i,5168
5159,,5095.,5095,C8,Укладчик текста,Текстни жойлаштирувчи,3131,Т,4 — 7,ССПО,3320900,Tekstni joylashtiruvchi,t,5169
5160,,5096.,5096,C9,Укладчик хлебобулочных изделий,Нон маҳсулотларини жойлаштирувчи,9322,П,2 — 6,Н/Т,-,Non mahsulotlarini joylashtiruvchi,i,5170
5161,,5097.,5097,C9,Укладчик-выбиральщик мокрого товара и пряжи в ручную,Намланган товар ва калава ипни қўлда терувчи-сараловчи,9322,П,2,Н/Т,-,Namlangan tovar va kalava ipni qo‘lda teruvchi-saralovchi,i,5171
5162,,5098.,5098,C9,Укладчик-упаковщик,Тахловчи-ўровчи,9322,П,1 — 4,Н/Т,-,Taxlovchi-o‘rovchi,i,5172
5163,,5099.,5099,C9,Укупорщик,Бекитувчи,9322,П,2 — 6,Н/Т,-,Bekituvchi,i,5173
5164,,5100.,5100,C9,Униформист,Униформист,9322,П,2 — 6,Н/Т,-,Uniformist,i,5174
5165,,5101.,5101,C9,Упаковщик деталей,Деталларни жойловчи,9322,П,1 — 4,Н/Т,-,Detallarni joylovchi,i,5175
5166,,5102.,5102,C9,Упаковщик зеркал,Тош ойна жойлаштирувчиси,9322,П,2 — 6,Н/Т,-,Tosh oyna joylashtiruvchisi,i,5176
5167,,5103.,5103,C9,Упаковщик кип,Тўпларни жойлаштирувчи,9322,П,1,Н/Т,-,To‘plarni joylashtiruvchi,i,5177
5168,,5104.,5104,C9,Упаковщик хлопковых семян,Чигитларни жойловчи,9322,П,2 — 6,Н/Т,-,Chigitlarni joylovchi,i,5178
5169,,5105.,5105,C8,Упаковщик цемента,Цементни жойловчи,8212,П,4,ССПО,3340500,Tsementni joylovchi,i,5179
5170,,5106.,5106,C8,Упаковщик электродов,Электродларни жойловчи,8290,П,2 — 6,ССПО,"3310700, 3310800",Elektrodlarni joylovchi,i,5180
5171,,5107.,5107,C9,Упаковщик-цементировщик,Жойловчи-цементловчи,9322,П,2,Н/Т,-,Joylovchi-tsementlovchi,i,5181
5172,,5108.,5108,C8,Уплотнитель припоя,Кавшарни зичловчи,7223,П,2,ССПО,3310300,Kavsharni zichlovchi,i,5182
5173,,5109.,5109,C8,Упрочнитель деталей,Деталларни мустаҳкамловчи,7232,П,3 — 5,ССПО,3340200,Detallarni mustaxkamlovchi,i,5183
5174,,5110.,5110,C8,Усреднильщик сырья,Хомашёни ўртачаловчи,7222,П,2,ССПО,3340500,Xomashyoni o‘rtachalovchi,i,5184
5175,,5111.,5111,C8,Установщик алмазов,Олмосларни ўрнатувчи,7313,П,2,ССПО,3151200,Olmoslarni o‘rnatuvchi,i,5185
5176,,5112.,5112,C8,Установщик бурильных замков,Бурғилаш қулфини ўрнатувчи,8113,П,4,ССПО,"3440702, 3311600",burg‘ilash huquqini o‘rnatuvchi,i,5186
5177,,5113.,5113,C8,Установщик декораций,Декорацияни ўрнатувчи,3452,Т,2 — 5,ССПО,3151200,Dekoratsiyani o‘rnatuvchi,t,5187
5178,,5114.,5114,C8,Установщик изделий в эмалировании,Эмаллашда буюмларни ўрнатувчи,8223,П,1,ССПО,3310300,Emallashda buyumlarni o‘rnatuvchi,i,5188
5179,,5115.,5115,C8,Установщик катализаторных сеток,Катализатор тўрларини ўрнатувчи,8225,П,4,ССПО,3320400,Katalizator to‘rlarini o‘rnatuvchi,i,5189
5180,,5116.,5116,C8,Установщик ладовых пластин,Товуш пластиналарини ўрнатувчи,7312,П,2 — 5,ССПО,3151200,Tovush plastinalarini o‘rnatuvchi,i,5190
5181,,5117.,5117,C8,Установщик прядильных блоков и гарнитуры,Йигириш блоклари ва гарнитураларини ўрнатувчи,8226,П,3 — 5,ССПО,3320900,Yigirish bloklari va garnituralarini o‘rnatuvchi,i,5191
5182,,5118.,5118,C8,Установщик стеклоплавильных сосудов,Шиша эритиш идишларини ўрнатувчи,8226,П,2 — 6,ССПО,3320400,Shisha eritish idishlarini o‘rnatuvchi,i,5192
5183,,5119.,5119,C8,Установщик фильерных пластин,Майда тешикли пластиналарни ўрнатувчи,8226,П,4,ССПО,3151200,Mayda teshikli plastinalarni o‘rnatuvchi,i,5193
5184,,5120.,5120,C8,Установщик художественных произведений,Бадиий асарларни ўрнатувчи,3451,Т,2 — 5,ССПО,3151200,Badiiy asarlarni o‘rnatuvchi,t,5194
5185,,5121.,5121,C8,Установщик цвета и света,Ёруғлик ва ранг ўрнатувчи,8251,П,3 — 6,ССПО,"3310700, 3310800, 3151200",Yorug‘lik va rang o‘rnatuvchi,i,5195
5186,,5122.,5122,C8,Установщик электрооборудования,Электр жихозларни ўрнатувчи,7241,П,2 — 4,ССПО,"3310200, 3310700",Elektr jixoz larni o‘rnatuvchi,i,5196
5187,,5123.,5123,C9,Участник семейного предприятия,Оилавий корхона аъзоси,—,П,1 — 6,Н/Т,-,Oilaviy korxona a’zosi,i,5197
5188,,51231.,5123?,C8,"Ученик мастера, подмастерий","Уста шогирди, кичик уста",9310,П,2 — 6,ССПО,-,"Usta shogirdi, kichik usta",i,5198
5189,,5124.,5124,C9,Ученик ремесленник,Ҳунар ўрганувчи,9322,П,2 — 6,Н/Т,-,hunar o‘rganuvchi,i,5199
5190,,5125.,5125,C8,Фактурист,Фактурачи,7422,П,2 — 6,ССПО,3230900,Fakturachi,i,5200
5191,,5126.,5126,C8,Фальцевальщик,Фальцовкачи,7222,П,2 — 4,ССПО,"3310300, 3610600, 3310300,",Faltsovkachi,i,5201
5192,,5127.,5127,C8,Фанеровщик художественных изделий из дерева,Ёғоч бадиий буюмларни фанерловчи,7331,П,2 — 6,ССПО,3151200,yog‘och badiiy buyumlarni fanerlovchi,i,5202
5193,,5128.,5128,C8,Фаршемесильщик,Қийма қориштирувчи,7411,П,4,ССПО,3321000,qiyma qorishtiruvchi,i,5203
5194,,5129.,5129,C9,Фаршировщик овощей,Сабзавотларни қиймаловчи,9322,П,2,Н/Т,-,Sabzavotlarni qiymalovchi,i,5204
5195,,5130.,5130,C9,Фасовщик,Қадоқловчи,9322,П,1,Н/Т,-,qadoqlovchi,i,5205
5196,,5131.,5131,C8,Фасовщик пучков щетины и волоса,Дағал жун ва соч боғламларини қадоқловчи,8269,П,2 — 6,ССПО,3320900,dag‘al jun va soch bog‘lamlarini qadoqlovchi,i,5206
5197,,5132.,5132,C8,Фацетчик,Фацетчи,8132,П,1 — 5,ССПО,3340500,Fatsetchi,i,5207
5198,,51321.,5132?,C9,Фельдъегерь,Фельдъегерь,9151,О,2 — 6,Н/Т,-,Feld’eger,w,5208
5199,,5133.,5133,C8,Фенольщик,Фенолчи,8290,П,2 — 6,ССПО,3320400,Fenolchi,i,5209
5200,,5134.,5134,C8,Ферментаторщик,ферментаторчи,8275,П,4,ССПО,3321000,fermentatorchi,i,5210
5201,,5135.,5135,C8,Ферментировщик чая,Чойни ферментловчи,8279,П,4,ССПО,3321000,Choyni fermentlovchi,i,5211
5202,,5136.,5136,C8,Фибровщик,Фибраловчи,8143,П,2 — 5,ССПО,"3320300, 3320400",Fibralovchi,i,5212
5203,,5137.,5137,C8,Фидерщик,Фидерчи,7322,П,4,ССПО,3320400,Fiderchi,i,5213
5204,,5138.,5138,C8,Фиксаторщик,Фиксаторчи,8221,П,3,ССПО,3320200,fiksatorchi,i,5214
5205,,5139.,5139,C8,Филигранщик бумаги,Қоғозга сув тамға туширувчи,8143,П,1 — 3,ССПО,3151200,qog‘ozga suv tamg‘a tushiruvchi,i,5215
5206,,5140.,5140,C8,Фильерщик,Фильерчи,8226,П,1 — 4,ССПО,3320400,Filerchi,i,5216
5207,,5141.,5141,C8,Фильмопроверщик,Фильмни текширувчи,3452,Т,2 — 4,ССПО,3151500,Filmni tekshiruvchi,t,5217
5208,,5142.,5142,C8,Фильтровальщик,Фильтрловчи,8112,П,2 — 5,ССПО,3320400,filtrlovchi,i,5218
5209,,5143.,5143,C8,"Фильтрпрессовщик (керамика, фарфор)","Фильтр прессловчи (чинни,керамика)",8153,П,2 — 6,ССПО,3340500,"Filtr presslovchi (chinni,keramika)",i,5219
5210,,5144.,5144,C8,Фильтрпрессовщик (электротехническое производство),Фильтр прессловчи (электротехника ишлаб чиқариши),8153,П,2 — 4,ССПО,3310700,Filtr presslovchi (elektrotexnika ishlab chiqarishi),i,5220
5211,,5145.,5145,C8,Флипперовщик бортовых колец,Борт халқалари флипперловчиси,8284,П,2 — 6,ССПО,3310300,Bort xal?alari flipperlovchisi,i,5221
5212,,5146.,5146,C8,Флорист,Флорист,6113,О,1 — 4,ССПО,3410800,Florist,w,5222
5213,,5147.,5147,C8,Флотатор,Флотатор,8112,П,2 — 5,ССПО,3311600,Flotator,i,5223
5214,,5148.,5148,C8,Флотаторщик (производство алкогольных продуктов),Флотаторчи (алкоголли маҳсулотлари ишлаб чиқаришда),8278,П,2,ССПО,3321000,Flotatorchi (alkogolli mahsulotlari ishlab chiqarishda),i,5224
5215,,5149.,5149,C8,Флотаторщик (производство стекла),Флотаторчи (шиша ишлаб чиқаришда),8132,П,2 — 6,ССПО,3320400,Flotatorchi (shisha ishlab chiqarishda),i,5225
5216,,5150.,5150,C8,Флюсовар,Флюс эритувчи,8122,П,2 — 6,ССПО,3310300,Flyus erituvchi,i,5226
5217,,5151.,5151,C8,Флюсовщик,Флюсловчи,8290,П,2 — 4,ССПО,3310300,Flyuslovchi,i,5227
5218,,5152.,5152,C8,Форматор скульптурного производства,Ҳайкалтарошлик ишлаб чиқариш шаклловчиси,3452,Т,3 — 6,ССПО,3151100,haykaltaroshlik ishlab chiqarish shakllovchisi,t,5228
5219,,5153.,5153,C8,Формировщик трикотажных изделий,Трикотаж буюмларга шакл берувчи,8269,П,2 — 6,ССПО,3320900,Trikotaj buyumlarga shakl beruvchi,i,5229
5220,,5154.,5154,C8,Формовщик теплоизоляционных изделий,Теплоизоляцион буюмларни қолипловчи,8212,П,3 — 5,ССПО,3340500,Teploizolyatsion buyumlarni qoliplovchi,i,5230
5221,,5155.,5155,C8,"Формовщик абразивных изделий на бакелитовой, вулканитовой и эпоксидной связках","Бакелит,  вулканит  ва эпоксид билан абразив буюмларни қолипловчи",8212,П,2 — 6,ССПО,"3340500, 3320200","Bakelit,  vulkanit  va epoksid bilan abraziv buyumlarni qoliplovchi",i,5231
5222,,5156.,5156,C8,Формовщик абразивных изделий на керамической связке,Керамика ёрдамида абразив буюмларни қолипловчи,8212,П,2 — 6,ССПО,3340500,Keramika yordamida abraziv buyumlarni qoliplovchi,i,5232
5223,,5157.,5157,C8,Формовщик анодов,Анодларни қолипловчи,7211,П,3,ССПО,3310300,Anodlarni qoliplovchi,i,5233
5224,,5158.,5158,C8,Формовщик асбестоцементных изделий,Асбоцемент буюмларни қолипловчи,8134,П,2 — 6,ССПО,3340500,Asbotsement buyumlarni qoliplovchi,i,5234
5225,,5159.,5159,C8,Формовщик асфальтовых плиток,Асфальт плиталарини қолипловчи,8134,П,2 — 6,ССПО,3340500,Asfalt plitalarini qoliplovchi,i,5235
5226,,5160.,5160,C8,Формовщик блоков мипоры,Мипора блокларини қолипловчи,8232,П,2 — 6,ССПО,3320400,Mipora bloklarini qoliplovchi,i,5236
5227,,5161.,5161,C8,Формовщик брикетов,Брикетларни қолипловчи,7441,П,2 — 6,ССПО,"3320900, 3320400",Briketlarni qoliplovchi,i,5237
5228,,5162.,5162,C8,Формовщик буртов фаолитовых труб,Фаолит қувурлари буртларини шакллантирувчи,8232,П,3,ССПО,3320400,Faolit quvurlari burtlarini shakllantiruvchi,i,5238
5229,,5163.,5163,C8,Формовщик в производстве стеновых и вяжущих материалов,Деворбоп ва боғлама материаллар ишлаб чиқаришда қолипловчи,8134,П,2 — 5,ССПО,3340500,Devorbop va Bog‘lama materiallar ishlab chiqarishda qoliplovchi,i,5239
5230,,5164.,5164,C8,Формовщик вспененного полистирола,Кўпикланган полистиролни қолипловчи,8226,П,2 — 6,ССПО,3320400,Ko‘piklangan polistirolni qoliplovchi,i,5240
5231,,5165.,5165,C8,Формовщик головных уборов,Бош кийимларни қолипловчи,7433,П,2 — 6,ССПО,3320900,Bosh kiyimlarni qoliplovchi,i,5241
5232,,5166.,5166,C8,Формовщик деталей и игрушек,ўйинчоқлар ва деталларни қолипловчи,8284,П,2 — 6,ССПО,3320900,o‘yinchoqlar va detallarni qoliplovchi,i,5242
5233,,5167.,5167,C8,Формовщик деталей и изделий,Деталлар ва буюмларни қолипловчи,8212,П,1 — 5,ССПО,3320900,Detallar va buyumlarni qoliplovchi,i,5243
5234,,5168.,5168,C8,Формовщик деталей из стекла,Деталларни шишадан шакллантирувчи,7322,П,1 — 3,ССПО,"3320400, 3340200, 3340500",Detallarni shishadan shakllantiruvchi,i,5244
5235,,5169.,5169,C8,Формовщик железобетонных изделий и конструкций,Темирбетон буюмлар ва конструкциялар қолипловчиси,8134,П,2 — 5,ССПО,3340500,Temirbeton buyumlar va konstruktsiyalar qoliplovchisi,i,5245
5236,,5170.,5170,C8,Формовщик изделий из поропластов,Поропластдан буюмларни қолипловчи,8232,П,2 — 6,ССПО,3340500,Poroplastdan buyumlarni qoliplovchi,i,5246
5237,,5171.,5171,C8,Формовщик изделий строительной керамики,Бинокорлик керамик буюмлар қолипловчиси,8134,П,2 — 6,ССПО,3340500,Binokorlik keramik buyumlar qoliplovchisi,i,5247
5238,,5172.,5172,C8,Формовщик искусственных зубов,Сунъий тишларни ясовчи,3225,Т,2 — 4,ССПО,3510500,Sun’iy tishlarni yasovchi,t,5248
5239,,5173.,5173,C8,Формовщик камнелитейного производства,Тош қуйишда қолипловчи,8212,П,2 — 6,ССПО,"3310300, 3610600, 3310300,",Tosh quyishda qoliplovchi,i,5249
5240,,5174.,5174,C8,Формовщик капселей,Капселларни қолипловчи,8133,П,2 — 4,ССПО,3510500,Kapsellarni qoliplovchi,i,5250
5241,,5175.,5175,C8,Формовщик колбасных изделий,Колбаса маҳсулотларини қолипловчи,7411,П,1 — 5,ССПО,3321000,Kolbasa mahsulotlarini qoliplovchi,i,5251
5242,,5176.,5176,C8,Формовщик машинной формовки,Машинада қолиплаш қолипловчиси,7211,П,2 — 5,ССПО,3310300,Mashinada qoliplash qoliplovchisi,i,5252
5243,,5177.,5177,C8,"Формовщик медицинских препаратов, полуфабрикатов и изделий","Тиббий препаратлар, ярим тайёр маҳсулотлар ва буюмларни қолипловчи",8221,П,2 — 5,ССПО,3510500,"Tibbiy preparatlar, yarim tayyor mahsulotlar va buyumlarni qoliplovchi",i,5253
5244,,5178.,5178,C8,Формовщик огнеупорных изделий,Оловбардош буюмларни қолипловчи,8123,П,2 — 5,ССПО,3310300,Olovbardosh buyumlarni qoliplovchi,i,5254
5245,,5179.,5179,C8,Формовщик пакетов,Пакетларни шаклловчи,8229,П,2 — 6,ССПО,3310300,Paketlarni shakllovchi,i,5255
5246,,5180.,5180,C8,Формовщик пенальной косметики,Қаламсимон косметика қолипловчиси,8221,П,3,ССПО,3610600,qalamsimon kosmetika qoliplovchisi,i,5256
5247,,5181.,5181,C8,Формовщик по выплавляемым моделям,Эрийдиган моделлар қолипчиси,7211,П,1 — 4,ССПО,3310300,Eriydigan modellar qolipchisi,i,5257
5248,,5182.,5182,C8,Формовщик покрышек,Покришкаларни қолипловчи,8231,П,3 — 5,ССПО,3310300,Pokrishkalarni qoliplovchi,i,5258
5249,,5183.,5183,C8,Формовщик радиокерамики,Радиокерамикани қолипловчи,8133,П,2 — 5,ССПО,3310700,Radiokeramikani qoliplovchi,i,5259
5250,,5184.,5184,C8,Формовщик разделительных и декоративных слоев,Ажратувчи ва декоратив қатламларни қолипловчи,8226,П,2 — 6,ССПО,3310300,Ajratuvchi va dekorativ qatlamlarni qoliplovchi,i,5260
5251,,5185.,5185,C8,Формовщик ртутных выпрямителей,Симобли тўғрилагичларни қолипловчи,7241,П,1 — 5,ССПО,"3310800, 3320400",Simobli to‘g‘rilagichlarni qoliplovchi,i,5261
5252,,5186.,5186,C8,Формовщик ручной формовки,Қўлда қолипловчи қолипчи,7211,П,1 — 6,ССПО,3310300,qo‘lda qoliplovchi qolipchi,i,5262
5253,,5187.,5187,C8,Формовщик селеновых элементов,Селенли элементлар қолипловчиси,8212,П,2 — 4,ССПО,3310300,Selenli elementlar qoliplovchisi,i,5263
5254,,5188.,5188,C8,Формовщик стеклопластиковых изделий,Шиша пластик буюмлар қолипловчиси,8226,П,1 — 6,ССПО,"3151200, 3320400",Shishaplastik buyumlar qoliplovchisi,i,5264
5255,,5189.,5189,C8,Формовщик сыра,Пишлоқ қолипловчиси,7413,П,2 — 6,ССПО,3321000,qishloq qoliplovchisi,i,5265
5256,,5190.,5190,C8,Формовщик текстильных изделий,Тўқимачилик буюмларига шакл берувчи,8269,П,2 — 6,ССПО,3320900,to‘qimachilik buyumlariga shakl beruvchi,i,5266
5257,,5191.,5191,C8,Формовщик теста,Хамирга шакл берувчи,7412,П,2 — 6,ССПО,3321000,Xamirga shakl beruvchi,i,5267
5258,,5192.,5192,C8,Формовщик фарфоровых и фаянсовых изделий,Чинни ва фаянс буюмларни қолипловчи,7321,П,1 — 5,ССПО,3151200,Chinni va fayans buyumlarni qoliplovchi,i,5268
5259,,5193.,5193,C8,Формовщик фильтр-пластин,Фильтр-пластиналарни қолипловчи,8212,П,3,ССПО,3310300,Filtr-plastinalarni qoliplovchi,i,5269
5260,,5194.,5194,C8,Формовщик фольги,Зарқоғоз қолипловчиси,7211,П,2 — 6,ССПО,3310300,Zarqog‘oz qoliplovchisi,i,5270
5261,,5195.,5195,C8,Формовщик форм для наглядных пособий,Кўргазмали қўлланма шаклларини қолипловчи,8284,П,1 — 5,ССПО,3310300,Ko‘rgazmali qo‘llanma shakllarini qoliplovchi,i,5271
5262,,5196.,5196,C8,Формовщик художественного литья,Бадиий қуйма қолипчиси,7333,П,2 — 6,ССПО,3151200,Badiiy quyma qolipchisi,i,5272
5263,,5197.,5197,C8,Формовщик электродной массы,Электрод массасини қолипловчи,7211,П,2 — 6,ССПО,3310300,Elektrod massasini qoliplovchi,i,5273
5264,,5198.,5198,C8,Формовщик электрокерамических изделий,Электрокерамик буюмларни қолипловчи,8133,П,2 — 5,ССПО,3310700,Elektrokeramik buyumlarni qoliplovchi,i,5274
5265,,5199.,5199,C9,Формодержатель,Қолип тутувчи,9322,П,1,Н/Т,-,qolip tutuvchi,i,5275
5266,,5200.,5200,C9,Форсунщик,Форсункачи,9322,П,2,Н/Т,-,forsunkachi,i,5276
5267,,5201.,5201,C8,Фосфатировщик,Фосфатловчи,8223,П,1 — 3,ССПО,3320400,Fosfatlovchi,i,5277
5268,,5202.,5202,C8,Фотограф,Фотограф,3131,Т,3 — 6,ССПО,3610605,Fotograf,t,5278
5269,,5203.,5203,C8,Фотограф прецизионной фотолитографии,Прецизион фотолитография фотографи,7345,П,3 — 6,ССПО,3610605,Pretsizion fotolitografiya fotografi,i,5279
5270,,5204.,5204,C8,Фотограф фотомеханического гравирования,Фотомеханик усулда ўйиб нақш солиш  фотографи,8269,П,2 — 6,ССПО,3610605,Fotomexanikhuquqda o‘yib na?sh solish  fotografi,i,5280
5271,,5205.,5205,C8,Фотокерамик,Фотосополчи,7342,П,2 — 6,ССПО,3151200,Fotosopolchi,i,5281
5272,,5206.,5206,C8,Фотолаборант,Фотолаборант,3131,Т,3 — 5,ССПО,3610605,Fotolaborant,t,5282
5273,,5207.,5207,C8,Фотомодель,Фотомодель,5210,О,2,ССПО,3610600,Fotomodel,w,5283
5274,,5208.,5208,C8,Фотооператор,Фотооператор,3131,Т,3 — 6,ССПО,3610605,Fotooperator,t,5284
5275,,5209.,5209,C8,Фотопечатник на стекле,Шишага расм босувчи,7342,П,2 — 6,ССПО,3151200,Shishaga rasm bosuvchi,i,5285
5276,,5210.,5210,C8,Фотопечатник по эмали,Эмалга расм босувчи,7345,П,2 — 6,ССПО,3151200,Emalga rasm bosuvchi,i,5286
5277,,5211.,5211,C8,Фотоплазокопировщик,Фотоплазокопировкачи,7342,П,2 — 4,ССПО,3610600,Fotoplazokopirovkachi,i,5287
5278,,5212.,5212,C8,Фотоцинкограф,Фотоцинкограф,7343,П,2 — 6,ССПО,3610605,Fototsinkograf,i,5288
5279,,5213.,5213,C8,Фрезеровщик,Фрезаловчи,7223,П,2 — 6,ССПО,3310300,Frezalovchi,i,5289
5280,,5214.,5214,C8,Фрезеровщик асбестоцементных плит,Асбоцемент плиталарни фрезаловчи,8212,П,2 — 6,ССПО,3310300,Asbotsement plitalarni frezalovchi,i,5290
5281,,5215.,5215,C8,Фрезеровщик камня,Тошни фрезаловчи,7113,П,3 — 5,ССПО,3340500,Toshni frezalovchi,i,5291
5282,,5216.,5216,C8,Фрезеровщик обуви,Пойабзални фрезаловчи,7442,П,2 — 6,ССПО,3320900,Poyafzalni frezalovchi,i,5292
5283,,5217.,5217,C8,Фрезеровщик оптических деталей,Оптик деталларни фрезаловчи,7241,П,2 — 5,ССПО,3610600,Optik detallarni frezalovchi,i,5293
5284,,5218.,5218,C8,Фрезеровщик слитков,Қуймаларни фрезаловчи,7223,П,2 — 6,ССПО,3310300,quymalarni frezalovchi,i,5294
5285,,5219.,5219,C8,Фрезеровщик-строгальщик,Фрезаловчи-йўнувчи,7223,П,2 — 5,ССПО,3310300,Frezalovchi-yO‘quvchi,i,5295
5286,,5220.,5220,C8,Фризерщик (производство алкогольных и неалкогольных продуктов),Фризерчи (алкоголли ва алкоголсиз маҳсулотларни ишлаб чиқариш),8278,П,3,ССПО,3321000,Frizerchi (alkogolli va alkogolsiz mahsulotlarni ishlab chiqarish),i,5296
5287,,5221.,5221,C8,Фризерщик (производство мясных продуктов),Фризерчи (гўшт маҳсулотлари чиқаришда),7411,П,3 — 5,ССПО,3321000,Frizerchi (go‘sht mahsulotlari chiqarishda),w,5297
5288,,5222.,5222,C8,"Фриттовщик (керамика, фарфор)","Фриттовкачи (керамика, чинни)",8290,П,2 — 6,ССПО,3151200,"Frittovkachi (keramika, chinni)",i,5298
5289,,5223.,5223,C8,Фриттовщик (литейные работы),Фриттовкачи (қуйиш ишлари),8290,П,2 — 4,ССПО,"3310300, 3610600, 3310300,",Frittovkachi (quyish ishlari),i,5299
5290,,5224.,5224,C8,Фурнитурщик,Фурнитурачи,7436,П,2 — 4,ССПО,3151200,furniturachi,i,5300
5291,,5225.,5225,C8,Футеровщик (кислотоупорщик),Футерловчи  (кислотага чидамли қилувчи),7122,П,2 — 6,ССПО,3320400,Futerlovchi  (kislotaga chidamli qiluvchi),i,5301
5292,,5226.,5226,C8,Футеровщик-каменщик,Футерловчи-ғишт терувчи,7122,П,3 — 5,ССПО,"3340500, 3340200",Futerlovchi-g‘isht teruvchi,i,5302
5293,,5227.,5227,C8,Футеровщик-шамотчик на ремонте ванн,Ванналарни таъмирлашда футеровкачи-шамотчи,7122,П,2 — 6,ССПО,3310300,Vannalarni ta’mirlashda futerovkachi-shamotchi,i,5303
5294,,5228.,5228,C8,Футлярщик,Қутичи,7442,П,1 — 5,ССПО,3151200,qutichi,i,5304
5295,,5229.,5229,C8,Халвомес,Ҳолвапаз,7412,П,1 — 4,ССПО,3340500,holvapaz,i,5305
5296,,5230.,5230,C8,Хальмовщик,Шиша массасини тозаловчи,7322,П,3,ССПО,"3340200, 3320400, 3340500",Shisha massasini tozalovchi,i,5306
5297,,52301.,5230?,C8,Химик-лаборант котельных,Қозонхона химик-лаборанти,8162,П,2 — 6,ССПО,3320400,qozonxona ximik-laboranti,i,5307
5298,,5230.2,5230-2,C8,Химик-лаборант парогазовой установки,Буғ-газ қурилмаси химик-лаборанти,7214,П,2 — 6,ССПО,3320400,Bug‘-gaz qurilmasi ximik-laboranti,i,5308
5299,,5231.,5231,C8,Хлораторщик,Хлораторчи,8159,П,3 — 5,ССПО,3320400,Xloratorchi,i,5309
5300,,5232.,5232,C8,Хлораторщик по приготовлению двухлористого олова,Икки хлорли қалай тайёрлаш бўйича хлораторчи,8159,П,2 — 6,ССПО,3320400,Ikki xlorli qalay tayyorlash bo‘yicha xloratorchi,i,5310
5301,,5233.,5233,C8,Хлораторщик электродной продукции,Электрод маҳсулоти хлораторчиси,8159,П,2 — 6,ССПО,3320400,Elektrod mahsuloti xloratorchisi,i,5311
5302,,5234.,5234,C8,Хлоропроводчик,Хлоропроводчи,8159,П,2 — 6,ССПО,3320400,Xloroprovodchi,i,5312
5304,,5236.,5236,C8,Холодильщик пищевой продукции,Озиқ-овқат маҳсулотини совитувчи,7411,П,2 — 5,ССПО,3321000,oziq-ovqat mahsulotini sovituvchi,i,5313
5305,,5237.,5237,C8,Холодильщик резиновых смесей,Резина қоришмаларини совитувчи,8231,П,2 — 6,ССПО,3320400,Rezina qorishmalarini sovituvchi,i,5314
