objectid,region_name,countryside_name,parent_code,district_name,district_id,countryside_id,shape_Length,shape_Area
4515,Samarqand viloyati,Boytoʻp MFY,1718,Qo`shrabot tumani,1718216,1718216002,32068.6765237398,31285184.405357063
4516,Samarqand viloyati,Yuqori saroy MFY,1718,Qo`shrabot tumani,1718216,1718216009,40181.9793182634,36106883.229220904
4517,Samarqand viloyati,Zarkent MFY,1718,Qo`shrabot tumani,1718216,1718216003,26372.4076433336,23411494.02940733
4518,Samarqand viloyati,Chorloq MFY,1718,Qo`shrabot tumani,1718216,1718216041,64041.5220104684,120916788.52256419
4519,Samarqand viloyati,Bozorjoy MFY,1718,Qo`shrabot tumani,1718216,1718216034,36770.0346760943,38131562.658221535
4520,Samarqand viloyati,Ozod MFY,1718,Qo`shrabot tumani,1718216,1718216039,51378.3252007308,59538877.894327715
4521,Samarqand viloyati,Buloq MFY,1718,Qo`shrabot tumani,1718216,1718216036,34462.7418940218,37939242.685941674
4522,Samarqand viloyati,Tegirmonovul MFY,1718,Qo`shrabot tumani,1718216,1718216040,62046.6734816383,70637531.1103172
4523,Samarqand viloyati,Doʻstlik MFY,1718,Qo`shrabot tumani,1718216,1718216037,84924.9032635185,95175460.60308683
4524,Samarqand viloyati,Boypoʻrishli MFY,1718,Qo`shrabot tumani,1718216,1718216035,63769.0287841833,67940470.53138064
4525,Samarqand viloyati,Pichot MFY,1718,Qo`shrabot tumani,1718216,1718216043,35095.3535810117,23737628.858624183
4526,Samarqand viloyati,Oʻrtasoy MFY,1718,Qo`shrabot tumani,1718216,1718216021,80010.0653589844,187166371.19864318
4527,Samarqand viloyati,Urganji MFY,1718,Qo`shrabot tumani,1718216,1718216017,27812.9432800419,16386339.682616325
4528,Samarqand viloyati,Yangi qishloq MFY,1718,Qo`shrabot tumani,1718216,1718216019,56690.4260295694,166601210.30182463
4529,Samarqand viloyati,Katta oqmachit MFY,1718,Qo`shrabot tumani,1718216,1718216012,41175.20746612,38227991.117258154
4530,Samarqand viloyati,Qoʻshtamgʻoli MFY,1718,Qo`shrabot tumani,1718216,1718216013,34448.6497849408,58103527.10253912
4531,Samarqand viloyati,Chinoq MFY,1718,Qo`shrabot tumani,1718216,1718216031,28268.4555397184,43113833.879927866
4532,Samarqand viloyati,Xonnazar MFY,1718,Qo`shrabot tumani,1718216,1718216007,24820.6979752885,16536354.146638919
4533,Samarqand viloyati,Shova MFY,1718,Qo`shrabot tumani,1718216,1718216029,24633.684647454,18115590.246066615
4534,Samarqand viloyati,Minishkor MFY,1718,Qo`shrabot tumani,1718216,1718216030,54854.1095935228,132495298.44910662
4535,Samarqand viloyati,Toz MFY,1718,Qo`shrabot tumani,1718216,1718216022,54083.3486890541,108392501.55530526
4536,Samarqand viloyati,Kuvkalla MFY,1718,Qo`shrabot tumani,1718216,1718216004,60194.7841130807,87811293.55989988
4537,Samarqand viloyati,Jonbuloq MFY,1718,Qo`shrabot tumani,1718216,1718216014,100510.1518524201,343114363.25797486
4538,Samarqand viloyati,Qoʻrgʻon MFY,1718,Qo`shrabot tumani,1718216,1718216005,33322.649446273,25717385.51363126
4539,Samarqand viloyati,Namuna MFY,1718,Qo`shrabot tumani,1718216,1718216044,19481.6169821834,7321201.641193879
4540,Samarqand viloyati,Soxibkor MFY,1718,Qo`shrabot tumani,1718216,1718216032,26957.873886897,38763125.76315861
4541,Samarqand viloyati,Tinchlik MFY,1718,Qo`shrabot tumani,1718216,1718216045,31869.4154851453,38449266.399133705
4542,Samarqand viloyati,Yangiobod MFY,1718,Qo`shrabot tumani,1718216,1718216033,39547.3460390313,55804603.80810548
4543,Samarqand viloyati,Sorigul MFY,1718,Qo`shrabot tumani,1718216,1718216020,56604.6674874519,67035083.152225226
4544,Samarqand viloyati,Zarmitan MFY,1718,Qo`shrabot tumani,1718216,1718216010,21475.0433380276,18059841.665488586
4545,Samarqand viloyati,Yangi Xayot MFY,1718,Samarqand shahar,1718401,1718401041,7087.3007227485,1165473.882040373
4546,Samarqand viloyati,Soʻzangaron MFY,1718,Samarqand shahar,1718401,1718401091,4852.2661197404,517569.2478966736
4547,Samarqand viloyati,Chashma MFY,1718,Samarqand shahar,1718401,1718401105,2774.561947846,371372.8505972417
4548,Samarqand viloyati,Goʻri Amir MFY,1718,Samarqand shahar,1718401,1718401058,2776.4444130389,415858.9936742109
4549,Samarqand viloyati,Bogʻi Mirzo MFY,1718,Samarqand shahar,1718401,1718401049,4897.4150514162,854349.1373206279
4550,Samarqand viloyati,Bogi Temur MFY,1718,Samarqand shahar,1718401,1718401007,3939.3266788773,991772.7145238982
4551,Samarqand viloyati,Kamoliddin Bexzod MFY,1718,Samarqand shahar,1718401,1718401014,4625.8719491913,607394.5397532735
4552,Samarqand viloyati,Xamid Olimjon MFY,1718,Samarqand shahar,1718401,1718401036,2976.4408010467,363707.0481323109
4553,Samarqand viloyati,Uvaysiy MFY,1718,Samarqand shahar,1718401,1718401153,1654.7471427662,89943.8500758166
4554,Samarqand viloyati,Al Xorazmiy MFY,1718,Samarqand shahar,1718401,1718401117,2772.347854087,237999.7496129576
4555,Samarqand viloyati,Nafosat MFY,1718,Samarqand shahar,1718401,1718401143,2844.5106779737,295885.3242778438
4556,Samarqand viloyati,Dukchiyon MFY,1718,Samarqand shahar,1718401,1718401012,3539.6567938999,416566.6421877377
4557,Samarqand viloyati,Bekxo MFY,1718,Samarqand shahar,1718401,1718401006,3920.3419772553,545782.911337682
4558,Samarqand viloyati,Yangi qo'rg'on MFY,1718,Samarqand shahar,1718401,1718401040,3934.8978108604,598572.1269703916
4559,Samarqand viloyati,Sattepo MFY,1718,Samarqand shahar,1718401,1718401030,3103.8481818725,362174.2075329916
4560,Samarqand viloyati,Amir Temur MFY,1718,Samarqand shahar,1718401,1718401120,1694.8993693614,102835.694030258
4561,Samarqand viloyati,Kattaqoʻrgʻon MFY,1718,Samarqand shahar,1718401,1718401136,3263.6578236588,579710.6687469628
4562,Samarqand viloyati,Tadbirkorlar MFY,1718,Samarqand shahar,1718401,1718401032,3079.1362068984,335728.8845373307
4563,Samarqand viloyati,Navbahor MFY,1718,Samarqand shahar,1718401,1718401024,2217.0688492517,221692.4208106072
4564,Samarqand viloyati,Kavola MFY,1718,Samarqand shahar,1718401,1718401070,5082.6386952468,1314811.9160897164
4565,Samarqand viloyati,Botir Zokirov MFY,1718,Samarqand shahar,1718401,1718401005,1824.8523300681,109228.1892065141
4566,Samarqand viloyati,Kuyi Xoʻja Soat MFY,1718,Samarqand shahar,1718401,1718401015,5518.1400644321,1063371.1481271177
4567,Samarqand viloyati,Al Buxoriy MFY,1718,Samarqand shahar,1718401,1718401118,3378.0052370058,388370.367360953
4568,Samarqand viloyati,Nodirabegim MFY,1718,Samarqand shahar,1718401,1718401144,2542.0598741425,195610.2584477967
4569,Samarqand viloyati,Damarik-1 MFY,1718,Samarqand shahar,1718401,1718401128,3448.184133901,317597.2183022235
4570,Samarqand viloyati,Marxabo MFY,1718,Samarqand shahar,1718401,1718401139,2222.040532204,264608.6318035981
4571,Samarqand viloyati,Baxor MFY,1718,Samarqand shahar,1718401,1718401121,2423.4655353154,228594.7206052466
4572,Samarqand viloyati,Zulfiya MFY,1718,Samarqand shahar,1718401,1718401130,2011.4293218996,116844.8466653186
4573,Samarqand viloyati,Shirin MFY,1718,Samarqand shahar,1718401,1718401115,27043.2702569084,7125467.846150557
4574,Samarqand viloyati,Ilmobod MFY,1718,Samarqand shahar,1718401,1718401132,3327.6739942508,607572.623704689
4575,Samarqand viloyati,Yulduz MFY,1718,Samarqand shahar,1718401,1718401159,2842.6858759124,163289.2693398832
4576,Samarqand viloyati,Gulbaxor MFY,1718,Samarqand shahar,1718401,1718401169,2026.8374360528,156263.4447030124
4577,Samarqand viloyati,Devori Kundalang MFY,1718,Samarqand shahar,1718401,1718401011,3786.1763380375,516540.1779252082
4578,Samarqand viloyati,Joʻyichuqur MFY,1718,Samarqand shahar,1718401,1718401063,3935.3487525329,752727.7640327091
4579,Samarqand viloyati,Abdulla Avloniy MFY,1718,Samarqand shahar,1718401,1718401166,1840.7443596174,115628.6079633029
4580,Samarqand viloyati,Yoshlik MFY,1718,Samarqand shahar,1718401,1718401042,10749.6234619593,3385193.9329063427
4581,Samarqand viloyati,Tokzor MFY,1718,Samarqand shahar,1718401,1718401152,1888.7769894825,97721.8146259423
4582,Samarqand viloyati,Beklar MFY,1718,Samarqand shahar,1718401,1718401122,3046.6512398915,393117.5092665993
4583,Samarqand viloyati,Alizoda MFY,1718,Samarqand shahar,1718401,1718401119,2454.0933362461,345685.6701716293
4584,Samarqand viloyati,Birdamlik MFY,1718,Samarqand shahar,1718401,1718401048,2739.1327520606,294029.9463650461
4585,Samarqand viloyati,Charimgari MFY,1718,Samarqand shahar,1718401,1718401116,4969.102678277,913376.0142730011
4586,Samarqand viloyati,Galaosiyo MFY,1718,Samarqand shahar,1718401,1718401056,7394.0225922082,1567270.7749560387
4587,Samarqand viloyati,Sarbadorlar MFY,1718,Samarqand shahar,1718401,1718401089,4876.7631454497,945755.3673132332
4588,Samarqand viloyati,Shahriobod MFY,1718,Samarqand shahar,1718401,1718401109,5690.0192448742,1025348.4565164113
4589,Samarqand viloyati,Sarbon MFY,1718,Samarqand shahar,1718401,1718401090,4246.3418792375,685341.218325713
4590,Samarqand viloyati,Sharq MFY,1718,Samarqand shahar,1718401,1718401107,3810.8912217695,687837.3404041472
4591,Samarqand viloyati,Afrosiyob MFY,1718,Samarqand shahar,1718401,1718401047,9381.0372719992,4051088.3946420564
4592,Samarqand viloyati,Xoʻja Doniyor MFY,1718,Samarqand shahar,1718401,1718401101,2920.4080405904,436292.845314457
4593,Samarqand viloyati,Obod maskan MFY,1718,Samarqand shahar,1718401,1718401210,6448.0369251235,1017891.9316815046
4594,Samarqand viloyati,Bahodir Yalangtoʻsh MFY,1718,Samarqand shahar,1718401,1718401212,6413.5499353408,1373470.3251943192
4595,Samarqand viloyati,Axillik MFY,1718,Samarqand shahar,1718401,1718401004,3033.0594636176,353964.3577666558
4596,Samarqand viloyati,Boʻston MFY,1718,Samarqand shahar,1718401,1718401009,3794.621839422,542391.7636655665
4597,Samarqand viloyati,Gulobod MFY,1718,Samarqand shahar,1718401,1718401173,3155.2410457725,403085.6652220557
4598,Samarqand viloyati,Dari zanjir MFY,1718,Samarqand shahar,1718401,1718401060,3153.5923488606,315741.4678494695
4599,Samarqand viloyati,Motrid MFY,1718,Samarqand shahar,1718401,1718401176,6059.6076470535,1749063.286378961
4600,Samarqand viloyati,Bogʻibaland MFY,1718,Samarqand shahar,1718401,1718401052,7464.6056298191,1745692.9389313993
4601,Samarqand viloyati,Xoʻja Zudmurod MFY,1718,Samarqand shahar,1718401,1718401102,2155.3783338665,239181.1679818055
4602,Samarqand viloyati,Mustaqillik MFY,1718,Samarqand shahar,1718401,1718401023,4316.784882318,903891.8877558201
4603,Samarqand viloyati,Xoʻja Yusuf MFY,1718,Samarqand shahar,1718401,1718401172,2653.7210833109,309090.5397495563
4604,Samarqand viloyati,Birlik MFY,1718,Samarqand shahar,1718401,1718401167,3950.4092432085,558993.7217916019
4605,Samarqand viloyati,Anxor MFY,1718,Samarqand shahar,1718401,1718401003,4875.6087114683,605434.1742413122
4606,Samarqand viloyati,Turon MFY,1718,Samarqand shahar,1718401,1718401206,3387.1211381294,323464.0946740931
4607,Samarqand viloyati,Farovonlik MFY,1718,Samarqand shahar,1718401,1718401171,4663.7904877213,920018.8664248572
4608,Samarqand viloyati,Obi Raxmat MFY,1718,Samarqand shahar,1718401,1718401083,2806.9305838424,372312.5729902332
4609,Samarqand viloyati,Abu Abdullo Rudakiy MFY,1718,Samarqand shahar,1718401,1718401202,2726.1913149135,200317.3926683867
4610,Samarqand viloyati,Oltin asr MFY,1718,Samarqand shahar,1718401,1718401199,2141.5105575206,197027.9933671149
4611,Samarqand viloyati,Adolat MFY,1718,Samarqand shahar,1718401,1718401181,1951.6132681062,153137.9769309519
4612,Samarqand viloyati,Bogʻbonlar MFY,1718,Samarqand shahar,1718401,1718401185,4364.8330238955,685739.8316097958
4613,Samarqand viloyati,Katta Ariq MFY,1718,Samarqand shahar,1718401,1718401135,1569.5532339194,83605.5393634683
4614,Samarqand viloyati,Tinchlik MFY,1718,Samarqand shahar,1718401,1718401150,3524.1184593268,295930.684681056
4615,Samarqand viloyati,Yoshlar MFY,1718,Samarqand shahar,1718401,1718401189,7394.829210177,1350928.5780017704
4616,Samarqand viloyati,Sadaf MFY,1718,Samarqand shahar,1718401,1718401145,2385.2018867565,292965.3727202852
4617,Samarqand viloyati,Qarshi yo'li MFY,1718,Samarqand shahar,1718401,1718401137,2614.3865763472,261459.8706860766
4618,Samarqand viloyati,Istiqlol MFY,1718,Samarqand shahar,1718401,1718401133,2108.9777368256,141091.916302349
4619,Samarqand viloyati,Xazora MFY,1718,Samarqand shahar,1718401,1718401156,7788.6532872481,1820001.3162216689
4620,Samarqand viloyati,Chorbogʻ MFY,1718,Samarqand shahar,1718401,1718401164,2795.022024819,258794.0260449597
4621,Samarqand viloyati,Dargʻom MFY,1718,Samarqand shahar,1718401,1718401160,3376.2385359464,647821.6054349757
4622,Samarqand viloyati,Nurafshon MFY,1718,Samarqand shahar,1718401,1718401162,3927.479962159,691963.6905252899
4623,Samarqand viloyati,Shukrona MFY,1718,Samarqand shahar,1718401,1718401165,2450.7061995174,288435.4115520363
4624,Samarqand viloyati,Chilstun MFY,1718,Samarqand shahar,1718401,1718401106,4115.4322558704,845862.7576096477
4625,Samarqand viloyati,Sharq Tongi MFY,1718,Samarqand shahar,1718401,1718401108,3382.1507231251,486918.4295211626
4626,Samarqand viloyati,Ibn Sino MFY,1718,Samarqand shahar,1718401,1718401066,2570.0611242497,346044.4999315016
4627,Samarqand viloyati,Ogahiy MFY,1718,Samarqand shahar,1718401,1718401084,2905.9998013772,470709.4723822766
4628,Samarqand viloyati,Abduraxmon Jomiy MFY,1718,Samarqand shahar,1718401,1718401045,4347.378375885,587691.7160677906
4629,Samarqand viloyati,Fidoyilar MFY,1718,Samarqand shahar,1718401,1718401096,4015.8611683963,512898.0412355542
4630,Samarqand viloyati,Muborak MFY,1718,Samarqand shahar,1718401,1718401079,2315.2600628997,301335.089797369
4631,Samarqand viloyati,Imom Vose MFY,1718,Samarqand shahar,1718401,1718401068,3909.9959303891,681385.4534558803
4632,Samarqand viloyati,Davlatshox Samarqandiy MFY,1718,Samarqand shahar,1718401,1718401059,4386.769031054,727286.1535922682
4633,Samarqand viloyati,Sadriddin Ayniy MFY,1718,Samarqand shahar,1718401,1718401087,4104.5724914932,596273.3866113058
4634,Samarqand viloyati,Abdulla Qaxxor MFY,1718,Samarqand shahar,1718401,1718401046,4306.2458965098,356785.9430154561
4635,Samarqand viloyati,Qoʻshchinor MFY,1718,Samarqand shahar,1718401,1718401077,4647.1202746998,594415.3721235823
4636,Samarqand viloyati,Furqat MFY,1718,Samarqand shahar,1718401,1718401097,3323.4559341188,517241.2604432964
4637,Samarqand viloyati,Koʻl (Tashabbuskorlar) MFY,1718,Samarqand shahar,1718401,1718401033,4313.7248085413,652912.3004853377
4638,Samarqand viloyati,Yuksalish MFY,1718,Samarqand shahar,1718401,1718401111,21652.5183167024,8530263.987626096
4639,Samarqand viloyati,Maʼrifat MFY,1718,Samarqand shahar,1718401,1718401175,7112.3630920227,1996798.1645811757
4640,Samarqand viloyati,Azizon MFY,1718,Samarqand shahar,1718401,1718401215,6539.0906127559,1456303.46816652
4641,Samarqand viloyati,Xumo MFY,1718,Samarqand shahar,1718401,1718401180,6407.4100871002,1313561.9025425555
4642,Samarqand viloyati,Xoʻja Gunjoyish MFY,1718,Samarqand shahar,1718401,1718401178,7718.7479375474,1914152.7826822186
4643,Samarqand viloyati,Matonat MFY,1718,Samarqand shahar,1718401,1718401195,4962.7645224202,1188009.7378146963
4644,Samarqand viloyati,Mehnat MFY,1718,Samarqand shahar,1718401,1718401197,5574.5421320916,766090.5880400985
4645,Samarqand viloyati,Temiryoʻlchilar MFY,1718,Samarqand shahar,1718401,1718401205,3512.7443221923,435210.543380599
4646,Samarqand viloyati,Ziyokorlar MFY,1718,Samarqand shahar,1718401,1718401190,4233.077653344,833839.623661234
4647,Samarqand viloyati,Xoʻja Abdu Darun MFY,1718,Samarqand shahar,1718401,1718401099,3916.415305095,493783.5458444429
4648,Samarqand viloyati,Gʻofur Gʻulom MFY,1718,Samarqand shahar,1718401,1718401054,3917.4650913715,567414.897007798
4649,Samarqand viloyati,Eski Qalandarxona MFY,1718,Samarqand shahar,1718401,1718401110,1916.82603374,151984.7418502774
4650,Samarqand viloyati,Kulollar MFY,1718,Samarqand shahar,1718401,1718401073,2089.2516475298,197678.6646202651
4651,Samarqand viloyati,Yominiy MFY,1718,Samarqand shahar,1718401,1718401062,2914.4995966181,267855.2591921524
4652,Samarqand viloyati,Ibroxim Xoʻja MFY,1718,Samarqand shahar,1718401,1718401067,2798.0748829948,326174.687825296
4653,Samarqand viloyati,Registon MFY,1718,Samarqand shahar,1718401,1718401086,3245.6109592737,325621.9547584782
4654,Samarqand viloyati,Chaqar (Ustozlar) MFY,1718,Samarqand shahar,1718401,1718401095,3943.6879548689,483444.125161427
4655,Samarqand viloyati,Alisher Navoiy MFY,1718,Samarqand shahar,1718401,1718401001,8278.0219182202,1425666.9569570858
4656,Samarqand viloyati,Xoʻja Axror Vali MFY,1718,Samarqand shahar,1718401,1718401098,4571.4734271606,942511.3893776757
4657,Samarqand viloyati,Namozgoh MFY,1718,Samarqand shahar,1718401,1718401082,2737.354287343,278308.3810604431
4658,Samarqand viloyati,Ko'ksaroy MFY,1718,Samarqand shahar,1718401,1718401016,6261.4679857532,1349124.5411942422
4659,Samarqand viloyati,Oʻzbekiston MFY,1718,Samarqand shahar,1718401,1718401034,3763.4703479532,706463.2460934892
4660,Samarqand viloyati,Nurobod MFY,1718,Samarqand shahar,1718401,1718401026,3719.2014629642,638677.4687633892
4661,Samarqand viloyati,Saxovat MFY,1718,Samarqand shahar,1718401,1718401146,2543.27262172,187696.9058845542
4662,Samarqand viloyati,Ilgʻor MFY,1718,Samarqand shahar,1718401,1718401131,2179.9664153784,169316.6196035441
4663,Samarqand viloyati,Farogʻat MFY,1718,Samarqand shahar,1718401,1718401155,2001.6647078828,224197.749463784
4664,Samarqand viloyati,Kamolot MFY,1718,Samarqand shahar,1718401,1718401134,4206.7379400009,134445.6596464881
4665,Samarqand viloyati,Bunyodkor MFY,1718,Samarqand shahar,1718401,1718401008,3125.8221646517,416210.7337751593
4666,Samarqand viloyati,Masjidi Qo'ng'iroqdor MFY,1718,Samarqand shahar,1718401,1718401018,2379.6841701705,321307.152654481
4667,Samarqand viloyati,Axmad Yassaviy MFY,1718,Samarqand shahar,1718401,1718401002,4251.9727627983,415060.4774407117
4668,Samarqand viloyati,Mirzo Ulugʻbek MFY,1718,Samarqand shahar,1718401,1718401020,4959.8970660774,670718.118194972
4669,Samarqand viloyati,Navbog'chiyon MFY,1718,Samarqand shahar,1718401,1718401025,6849.8864765406,1659780.5418787568
4670,Samarqand viloyati,Oʻrikzor MFY,1718,Samarqand shahar,1718401,1718401154,2552.5617962673,152864.1664506886
4671,Samarqand viloyati,Panjob MFY,1718,Samarqand shahar,1718401,1718401027,4213.6291958977,671999.0930636094
4672,Samarqand viloyati,Madadkor MFY,1718,Samarqand shahar,1718401,1718401021,4633.7553750723,485630.6308699917
4673,Samarqand viloyati,Lolazor MFY,1718,Samarqand shahar,1718401,1718401017,2699.7583372374,393822.942847481
4674,Samarqand viloyati,Guliston MFY,1718,Samarqand shahar,1718401,1718401010,3851.2648699016,580333.5693860153
4675,Samarqand viloyati,Xafiz Sheroziy MFY,1718,Samarqand shahar,1718401,1718401037,3636.3223385946,562773.8329379535
4676,Samarqand viloyati,Saʼdi Sheroziy MFY,1718,Samarqand shahar,1718401,1718401028,2236.2079134588,251823.5834715982
4677,Samarqand viloyati,Xuja Soat MFY,1718,Samarqand shahar,1718401,1718401038,2153.1270103519,224047.1346685936
4678,Samarqand viloyati,Zargartepo MFY,1718,Samarqand shahar,1718401,1718401013,2213.5962530784,104504.3652869567
4679,Samarqand viloyati,Oʻrta Xoʻja Soat MFY,1718,Samarqand shahar,1718401,1718401035,5559.3433148575,1143008.9709621936
4680,Samarqand viloyati,Chilquduq MFY,1718,Samarqand shahar,1718401,1718401044,17372.5415626555,7190695.648753333
4681,Samarqand viloyati,Navroʻz MFY,1718,Samarqand shahar,1718401,1718401043,18108.6007032686,9786164.464380924
4682,Samarqand viloyati,Shodlik MFY,1718,Samarqand shahar,1718401,1718401158,7314.570698223,1609002.1442013325
4683,Samarqand viloyati,Mashʼal MFY,1718,Samarqand shahar,1718401,1718401140,2296.2556753212,207803.551174982
4684,Samarqand viloyati,Sugʻdiyona MFY,1718,Samarqand shahar,1718401,1718401148,2309.2105302175,189172.8511253883
4685,Samarqand viloyati,Tojmaxal MFY,1718,Samarqand shahar,1718401,1718401151,2851.6161667886,253625.2215635939
4686,Samarqand viloyati,Beshchinor MFY,1718,Samarqand shahar,1718401,1718401123,1337.70781512,110768.4427887583
4687,Samarqand viloyati,Semurgʻ MFY,1718,Samarqand shahar,1718401,1718401147,1987.1112285535,147568.5385877629
4688,Samarqand viloyati,Oqsaroy MFY,1718,Samarqand shahar,1718401,1718401177,6297.9783040758,1712287.8214918217
4689,Samarqand viloyati,Gʻiyosiddin Jamshid MFY,1718,Samarqand shahar,1718401,1718401055,4361.2667252521,851556.7152542192
4690,Samarqand viloyati,Mirzo Bedil MFY,1718,Samarqand shahar,1718401,1718401138,2359.3902204536,211638.7996397321
4691,Samarqand viloyati,Mehriobod MFY,1718,Samarqand shahar,1718401,1718401141,2747.9960572081,242872.25542815
4692,Samarqand viloyati,Terakzor MFY,1718,Samarqand shahar,1718401,1718401149,3043.8925928719,369195.7302605049
4693,Samarqand viloyati,Maroqand MFY,1718,Samarqand shahar,1718401,1718401078,3133.2195019507,584729.0483652559
4694,Samarqand viloyati,Xoʻja qishloq MFY,1718,Samarqand shahar,1718401,1718401179,6740.4494560308,1763234.1443557793
4695,Samarqand viloyati,Bunyod MFY,1718,Samarqand shahar,1718401,1718401113,6509.8791114879,978860.490336878
4696,Samarqand viloyati,Choʻponota MFY,1718,Samarqand shahar,1718401,1718401114,7918.4730148854,1883346.4423291793
4697,Samarqand viloyati,Dahbediy MFY,1718,Samarqand shahar,1718401,1718401061,3624.016061813,340987.9752544776
4698,Samarqand viloyati,Hilol MFY,1718,Samarqand shahar,1718401,1718401104,3996.9049711873,620423.8587856963
4699,Samarqand viloyati,Qoʻsh Hovuz MFY,1718,Samarqand shahar,1718401,1718401075,3052.5964806795,379380.0962369689
4700,Samarqand viloyati,Koʻkmaschid MFY,1718,Samarqand shahar,1718401,1718401072,2540.2150146449,362403.9378556171
4701,Samarqand viloyati,Bogʻi Safed MFY,1718,Samarqand shahar,1718401,1718401050,6924.862388133,1014966.2148126835
4702,Samarqand viloyati,Said MFY,1718,Samarqand shahar,1718401,1718401029,4026.6178328167,795585.1037559961
4703,Samarqand viloyati,Mir Said Baraka MFY,1718,Samarqand shahar,1718401,1718401019,3941.4099036919,972496.1111990712
4704,Samarqand viloyati,Siyobcha MFY,1718,Samarqand shahar,1718401,1718401031,6810.5330349971,795191.8561504848
4705,Samarqand viloyati,Soʻfi Roziq MFY,1718,Samarqand shahar,1718401,1718401092,2795.6002348893,143134.6562986463
4706,Samarqand viloyati,Yangi Hayrobod MFY,1718,Samarqand shahar,1718401,1718401112,3715.4487575969,493496.1554902716
4707,Samarqand viloyati,Istiqbol MFY,1718,Samarqand shahar,1718401,1718401069,3712.4254988081,476738.804064738
4708,Samarqand viloyati,Tutzor MFY,1718,Samarqand shahar,1718401,1718401207,3913.236694471,637037.7527832477
4709,Samarqand viloyati,Mahsud Shayxzoda MFY,1718,Samarqand shahar,1718401,1718401193,3912.4875684137,432212.1142712028
4710,Samarqand viloyati,Sevali MFY,1718,Samarqand shahar,1718401,1718401204,5146.2424071361,462222.0007613274
4711,Samarqand viloyati,Hayotobod MFY,1718,Samarqand shahar,1718401,1718401209,2438.7992355406,303991.4665305592
4712,Samarqand viloyati,Bogʻisaroy MFY,1718,Samarqand shahar,1718401,1718401124,2533.2003900707,307526.9717942274
4713,Samarqand viloyati,Bogʻichinor MFY,1718,Samarqand shahar,1718401,1718401168,4458.9670578539,263914.376794546
4714,Samarqand viloyati,Loxutiy MFY,1718,Samarqand shahar,1718401,1718401170,2887.3712460626,359849.5145605566
4715,Samarqand viloyati,Ali Qushchi MFY,1718,Samarqand shahar,1718401,1718401182,2098.4716392644,154865.232978282
4716,Samarqand viloyati,Gullar Bogʻi MFY,1718,Samarqand shahar,1718401,1718401188,2130.0529970619,114754.1715229393
4717,Samarqand viloyati,Bogʻdod MFY,1718,Samarqand shahar,1718401,1718401186,1541.967924091,130102.6507282425
4718,Samarqand viloyati,Orzu MFY,1718,Samarqand shahar,1718401,1718401200,2131.0530914457,132443.6880908483
4719,Samarqand viloyati,Abu Rayxon Beruniy MFY,1718,Samarqand shahar,1718401,1718401184,2508.0725740124,279525.2163988826
4720,Samarqand viloyati,Mevazor MFY,1718,Samarqand shahar,1718401,1718401196,2160.0809197101,256657.4397383924
4721,Samarqand viloyati,Ziyolilar MFY,1718,Samarqand shahar,1718401,1718401191,4034.222046245,455917.8020344592
4722,Samarqand viloyati,Raxmatobod MFY,1718,Samarqand shahar,1718401,1718401201,4061.1271801302,570985.3680105694
4723,Samarqand viloyati,Bogʻishifo MFY,1718,Samarqand shahar,1718401,1718401126,1803.8598134565,181078.401940283
4724,Samarqand viloyati,Bogʻishamol MFY,1718,Samarqand shahar,1718401,1718401125,2701.8906479439,361768.8996032289
4725,Samarqand viloyati,Nayman MFY,1718,Samarqand shahar,1718401,1718401142,3526.3956211534,638779.089544776
4726,Samarqand viloyati,Mingtut MFY,1718,Samarqand shahar,1718401,1718401022,4845.5251068331,598887.0008968472
4727,Samarqand viloyati,Hunarmandlar MFY,1718,Samarqand shahar,1718401,1718401157,8464.2308838374,3405662.0702045076
4728,Samarqand viloyati,Vatanparvar MFY,1718,Samarqand shahar,1718401,1718401127,8246.0879007072,3044895.851470371
4729,Samarqand viloyati,Doʻstlik MFY,1718,Samarqand shahar,1718401,1718401129,12182.1400036937,3700672.2970115207
4730,Samarqand viloyati,Nurli kelajak MFY,1718,Samarqand shahar,1718401,1718401163,3423.4149821621,626036.33606338
4731,Samarqand viloyati,Rasadxona MFY,1718,Samarqand shahar,1718401,1718401085,22515.9108045644,16279457.009413932
4732,Samarqand viloyati,Qir MFY,1718,Samarqand shahar,1718401,1718401074,9447.68137264,2213754.7828098573
4733,Samarqand viloyati,Qushbaqqoli MFY,1718,Samarqand shahar,1718401,1718401076,2457.1694285567,332058.4124936814
4734,Samarqand viloyati,Halqobod MFY,1718,Samarqand shahar,1718401,1718401103,3892.4853508003,525530.0736187997
4735,Samarqand viloyati,Urguti MFY,1718,Samarqand shahar,1718401,1718401094,2669.8846515747,286281.8866507204
4736,Samarqand viloyati,Zominiy MFY,1718,Samarqand shahar,1718401,1718401065,2147.1365145332,193368.12964968
4737,Samarqand viloyati,Bogʻimaydon MFY,1718,Samarqand shahar,1718401,1718401053,4784.0829008228,649593.6422560776
4738,Samarqand viloyati,Yukori Xoʻja soat MFY,1718,Samarqand shahar,1718401,1718401039,6752.8489839398,1219358.9588035673
4739,Samarqand viloyati,Madaniyat MFY,1718,Samarqand shahar,1718401,1718401161,2135.8761208371,258536.0080144837
4740,Samarqand viloyati,Kaftarxona MFY,1718,Samarqand shahar,1718401,1718401071,5503.7213402527,1196131.7598823218
