tin,name,countryside_id,sector,district_id
202832381,ISKANDARI,4611,4,1718227
202832366,LOLAZOR,4613,4,1718227
202827695,PASTKI XOʻJA XASAN ,7573,2,1730218
200171487,KATTA DEHQONOBOD,7579,2,1730218
202827711,KATTA QASHQAR,7576,2,1730218
202824519,SULTONOBOD,7595,3,1730218
200171534,BAXOR,7603,3,1730218
202824408,YANGIOBOD,7596,3,1730218
207273670,FAROVON,7244,1,1727424
204737940,QALAYI-AZIZON,3000,1,1712216
203213827,GUZAR,551,4,1703203
202837042,OBOD,634,1,1703209
202296384,YANGI QISHOQ,9575,1,1703209
202878618,KOʻTARMACHEK,462,3,1703202
202831479,MARKAZ,465,3,1703202
202834814,XOʻJA,482,4,1703202
202831462,TEMIRXOʻJA,479,4,1703202
202718625,NURAFSHON,972,1,1703224
202695656,BAYNALMINAL,960,1,1703224
203041844,DEXQONOBOD,7859,3,1730230
203003201,NAVOIY,1007,3,1703224
203028731,ARGʻIN,1019,4,1703224
202802102,OLTINVOHA,5836,3,1722223
202782556,YANGIOBOD,2747,3,1710242
203084442,ZARBDOR,2732,3,1710242
203084324,BURONJUZ,2729,3,1710242
305655185,NUROBOD,10805,4,1710242
305517823,YASHNABOD,10803,4,1710242
202782517,BOGʻISHAMOL,2750,4,1710242
305052461,ESKIBOGʻ,2222,1,1710207
202890311,MUQUMIY,5953,1,1724212
202890288,UCHTURGON,5965,2,1724212
202924544,TURGʻUN AXMEDOV,6058,3,1724228
202924529,TOSHKENT,6061,4,1724228
201306664,SHUKRONA,6159,2,1724413
207226744,ABU RAYXON BERUNIY,8300,1,1733204
207226300,PAXTAOBOD,8311,1,1733204
207226238,NAMUNA,8308,1,1733204
200426800,QULONQORABOGʻ,8301,1,1733204
202853260,GULBOG,430,1,1703202
202853245,QASHQAR,434,1,1703202
202853277,MIROBOD,437,1,1703202
203662704,OQTUMOR,451,2,1703202
304011609,OXTA TAGOB,7824,1,1730230
304973076,KICHIK TAGOB,7822,1,1730230
203042161,SHOʻR QISHLOQ,7830,1,1730230
206947963,KARIMOBOD,7833,1,1730230
203041868,ISLOM,7837,1,1730230
203882755,OYDIN BULOQ,7841,2,1730230
203042185,ESKI YAYPAN,7844,2,1730230
202698367,SUXMON,4220,4,1718209
202779828,A.JOMIY,752,1,1703214
202756262,ROVOT,769,1,1703214
202756208,QUMKOʻCHA,795,2,1703214
202756168,UZUNKOʻCHA,801,2,1703214
206955424,CHOʻRTONLIQ,806,2,1703214
202779684,GUDUR,813,3,1703214
202805217,OYBEK,822,3,1703214
202779700,TOʻRAOBOD,826,3,1703214
203130685,ZARKENT,4357,1,1718216
203091244,QOʻRGʻON,4360,1,1718216
203091030,YUQORI SAROY,4364,1,1718216
203245067,JARQOʻRGʻON,7309,3,1730203
303188104,USMON NOSIR,6846,2,1727256
303112862,MADANIYAT,6859,3,1727256
204055532,PAHTAOBOD,6865,3,1727256
202944234,QORA-TEPA,6917,2,1727259
202944170,NIHOL,10703,2,1727259
201047014,OQTOSH,2286,4,1710212
201047084,BESHQOʻTON,2283,4,1710212
202817067,MUSTAQILLIK,2899,1,1710401
202808971,QILICHBEK-QURGʻONCHA,2896,1,1710401
202639960,QILICHLI,4784,3,1718235
202639945,NURDUM,4788,3,1718235
202639921,NURBULOQ,4787,3,1718235
202639827,URTABUZ,4797,4,1718235
207084036,NAVBAHOR,4794,4,1718235
202866498,ALIOBOD,4471,2,1718224
202893061,DOʻSTLAROBOD,4490,3,1718224
202830266,MANIOBOD,4495,3,1718224
202052618,OQQOʻRGʻON,4497,3,1718224
202893085,POLVONARIQ ,4498,3,1718224
207040874,SORISUV,4499,3,1718224
202893039,CHOSHTEPA,4503,3,1718224
202893014,ERNAZARQOʻRGʻON,4504,3,1718224
202052640,BURQUT,4489,3,1718224
202893007,YANGI HAYOT,4520,4,1718224
202872049,NOSGAR,7683,1,1730224
202871936,YANGI YOʻL,7686,1,1730224
204107387,GUMBAZ,7672,1,1730224
202872143,OQ OLTIN,7687,1,1730224
202871840,AMIROBOD,7696,2,1730224
202871872,OQTOMIR,7693,2,1730224
202871912,UCH ARIQ,7705,2,1730224
202872056,ISTIQBOL,7704,2,1730224
202872064,M.TOPIBOLDIYEV,7703,2,1730224
202871990,AR ROSHIDONIY,7702,2,1730224
207151300,FAROVONLIK,7700,2,1730224
203631290,QOʻSHTEPA,3509,1,1714219
202707758,MUSTAQILLIK,3510,1,1714219
202701924,NAVBAHOR,3511,1,1714219
202707702,OBOD,3513,1,1714219
202707780,OLMAZOR,3514,1,1714219
202707805,XAZRATI-BOB,3517,1,1714219
202701821,YUKSALISH,3520,1,1714219
202701814,YAKKATUT,3521,1,1714219
202701624,BIRLASHGAN,3522,2,1714219
202701576,BOGʻ,3523,2,1714219
202701552,GʻURUMSAROY,3525,2,1714219
202701616,ITTIFOQ,3526,2,1714219
202701520,OʻRTA MARGʻIZOR,3538,2,1714219
202701544,YANGIYER,3541,2,1714219
203595219,CHINOR,3540,2,1714219
201575766,GULISTON,2322,3,1710220
207205176,KATTA URA,2323,3,1710220
203295679,AZLARTEPA,2319,3,1710220
202286223,TULKIOBOD,580,1,1703206
202286230,TOVULDI,579,1,1703206
202164454,DUL-DUL,3060,2,1712230
202861505,XONTEPA,661,1,1703210
202828149,CHAQAR,662,1,1703210
202828228,QUMARIQ,667,2,1703210
202828282,BOYMAHALLA,665,2,1703210
202724064,NOQIS,5181,2,1718406
202724144,NURAFSHON,5182,2,1718406
202724208,ALISHER NAVOIY,5173,2,1718406
202724112,BALAND CHORDARA,5174,2,1718406
202876969,QORABOGʻ,5807,1,1722223
202799074,OYINLI,5808,1,1722223
202777728,UZUNSOY,5810,1,1722223
202799035,UCH YOGʻOCH,5811,1,1722223
202798962,XOʻJAQIYA-2,5812,1,1722223
202864968,CHORBOGʻ,5813,1,1722223
202777782,CHOʻMISHLI,5827,2,1722223
204421726,BALXIGUZAR,5814,2,1722223
202777822,BOYBULOQ,5815,2,1722223
202725070,MAJMUNTOL,5820,2,1722223
202802205,MEHNATOBOD,5821,2,1722223
202843811,HAKIMOBOD,5824,2,1722223
205008295,SHEROBOD,5839,3,1722223
202821031,QISHLOQBOZOR,5831,3,1722223
203486868,ISTIQBOL,5829,3,1722223
202799067,CHOʻYINCHI,5838,3,1722223
202798954,XOʻJAQIYA-1,5837,3,1722223
204964873,OQ TEPA,5835,3,1722223
202843828,MEHROBOD,5833,3,1722223
202797290,GʻAMBUR,5842,4,1722223
202777735,KATTA HAYOT,5845,4,1722223
202777774,QOʻRGʻON,5846,4,1722223
203125983,CHUVULLOQ,2725,3,1710240
203681752,TERAK-TAGI,530,2,1703203
203683132,CHEM,533,2,1703203
203683053,CHOʻNGBOGʻICH,9690,3,1703203
203058133,FAYZOBOD,1254,3,1703236
203058014,ORDAY,1251,3,1703236
203057973,MANAK,1249,3,1703236
207301500,MUSTAQILLIKNING 27-YILLIGI,10913,4,1703236
203058054,XIDIRSHA,1262,4,1703236
203055454,MUSTAXKAM,1260,4,1703236
203055439,ANDIJON,1257,4,1703236
202853284,AYRONCHI,428,1,1703202
202853198,JALABEK,432,1,1703202
202867021,KOʻMAKAY,433,1,1703202
202974554,QOVUNCHI,1068,3,1703227
202977240,YANGI HAYOT,1071,3,1703227
202974578,QOʻGʻONCHA,1076,4,1703227
202974561,BOBOXUROSON,1073,4,1703227
202987774,ALITEPA,1072,4,1703227
204074525,KOʻL BOʻYI,617,4,1703206
202286096,JASORAT,614,4,1703206
203640810,MAʻRIFAT,9453,4,1718401
202948632,MATONAT,9452,4,1718401
202948807,MAYSAZOR,9451,4,1718401
202950140,MAQSUD SHAYXZODA,9450,4,1718401
202646748,LOHUTIY,9449,4,1718401
202948664,IPAK YOʻLI,9447,4,1718401
202952960,ZIYOLILAR,9446,4,1718401
202949931,YOSHLAR,9444,4,1718401
202950229,GULLAR BOGʻI,9442,4,1718401
202684836,GULBAHOR,9441,4,1718401
202686904,BOGʻI CHINOR,9440,4,1718401
202666493,XUMO,4234,1,1718212
202680841,BESHARIQ,4223,1,1718212
202673786,BESHKAPA,4224,1,1718212
202724175,KUNJUPAY,5178,2,1718406
202723952,KATTAQOʻRGʻON,5185,3,1718406
202723944,USMON NOSIR,5187,3,1718406
202671852,FAROBIY,1340,4,1703401
202589486,UYGʻUROBOD,1339,4,1703401
303965814,SAFOIY,1338,4,1703401
202679398,BIRLIK,1324,4,1703401
202733458,HOʻTAN-ARIQ,1343,4,1703401
305018050,SADDA,1336,4,1703401
202589193,OZODLIK,1334,4,1703401
305231190,QURGʻONTEPA,10796,2,1710242
207181374,YANGIQURILISH,2728,2,1710242
201748731,QALQAMA,10795,2,1710242
202782524,OʻZBEKISTON,2742,3,1710242
206976524,CHILJIVUT,2743,3,1710242
206995461,YANGIQISHLOQ,2746,3,1710242
207254916,ISTIQLOL,2733,3,1710242
206981281,DURSUN,2731,3,1710242
201748652,QAHRAMON,2734,3,1710242
201748637,PAXTAOBOD,2740,3,1710242
206987961,OQTOSH,2761,4,1710242
203084466,OQ OLTIN,2760,4,1710242
201748763,TORJILGʻA,2763,4,1710240
201748716,UYSHUN,2764,4,1710242
203084474,ARABBANDI,2748,4,1710242
203084331,GULISTON,2753,4,1710240
303275709,QUSH AHXOR,2758,4,1710242
200676142,GULISTON,2211,1,1710207
206730790,OBOD,2278,3,1710212
207182136,TERAKLI,2281,3,1710212
202368555,GUMBULOQ ,10514,3,1710212
305751597,KALTAMINOR,10511,3,1710212
202308558,CHAMBIL,2288,4,1710212
307011344,ZAVQIY,10506,4,1710212
201047006,BOSHCHORBOGʻ,2284,4,1710212
202308534,GʻOʻROTI,2285,4,1710212
207201823,BELIBOYLI,2282,4,1710212
202330209,CHILGAZ,2290,4,1710212
202817218,TABASSUM-1,2887,1,1710401
202807618,XOʻJAXIYOL,2904,1,1710401
202747305,TABASSUM,2901,1,1710401
202807672,MAHALLOT ,2898,1,1710401
202559064,MAGʻZON,2897,1,1710401
202491088,QARLIQBOGʻOT,2894,1,1710401
202817011,KAMANDI,2891,1,1710401
202822513,GEOLOG,2890,1,1710401
203041875,QAYQUOBOD,7835,1,1730230
203674586,TUYUL,7836,1,1730230
303369219,QORATEPA,7849,2,1730230
203674594,AVGʻON,7842,2,1730230
303376051,KATTA QAYNAR,7843,2,1730230
203041890,DOʻSTLIK,7846,2,1730230
205506579,ZIYOLILAR,7848,2,1730230
203904274,YALTIRABOT,3077,3,1712230
203049610,UCH TUT,3075,3,1712230
203032499,XALOVAT-TEPA,3076,3,1712230
203030414,YANGI-KUCH,3078,3,1712230
203047566,YOSH KUCH,3068,3,1712230
203030518,YANGI YOʻL,3085,4,1712230
203030501,OʻZBEKISTON,3084,4,1712230
203030533,QOROVULTEPA,3081,4,1712230
202866119,USHTOBE,2987,1,1712211
202067202,SARJAL,2988,2,1712211
204013949,DOʻRMON,7376,4,1730206
305478667,MUMTOZ,9852,4,1730206
204006860,XALQOBOD,7377,4,1730206
202637330,BOGʻOLONI,10087,2,1718230
203030485,ARMIJON,3058,2,1712230
204371719,DULDUR,490,1,1703203
202547815,SHOSH TEPA,10724,2,1726266
204341969,QOʻQONLIK,493,1,1703203
203691559,QOʻSHARIQ,494,1,1703203
203691534,NAYMANOBOD,499,1,1703203
203345149,OQ ROVVOT,501,1,1703203
203691503,XOʻJA,505,1,1703203
203640408,YUKSALISH,509,1,1703203
203683820,AYLANPA,484,1,1703203
203683077,ZANGIBOBO,516,2,1703203
203683149,QORATUT,520,2,1703203
203681744,QOʻSHCHINOR,523,2,1703203
203683124,GUMBAZ,511,2,1703203
203683156,DARXON,512,2,1703203
203683100,OGʻULLIK,526,2,1703203
203683164,BAHOR,527,2,1703203
202640004,BULOQBOSHI,4792,4,1718235
202639834,OLGʻA,4795,4,1718235
202640029,SAHOBA,4796,4,1718235
202961981,YUQORI BESHKAPA,4801,1,1718236
202818374,POCHVON,4816,1,1718236
202818216,SANCHIQUL,4817,1,1718236
202844612,XONCHORBOG,4928,2,1718238
202844779,SARIOSIYO,4935,3,1718238
202980642,YUQORI ROVOT,1047,1,1703227
203055518,HASANMERGAN,1042,1,1703227
202990890,SHOMAT,1043,1,1703227
203055249,DURAFSHON,1033,1,1703227
202981356,KONCHILAR,1034,1,1703227
202974467,HOʻJAARIQ,1058,2,1703227
203024745,GAR-GAR,1048,2,1703227
202980666,DUKCHI ESHON,1049,2,1703227
205642743,MIRISHKOR,1053,2,1703227
202974546,TOSH YOʻLI,1055,2,1703227
202980627,ERSHI,1070,3,1703227
202987244,BOZORBOSHI,1061,3,1703227
207192789,POLVONOBOD,7698,2,1730224
202871833,GULISTON,7697,2,1730224
202871896,XOJI QISHLOQ,7692,2,1730224
202872104,OʻYRAT,7723,3,1730224
202871556,DASHT PANDIGON,7706,3,1730224
202871643,GUZAR,7707,3,1730224
206975462,PASTKI BULOQBOSHI,7712,3,1730224
202872071,PANDIGON,7716,3,1730224
202871532,NAVBAHOR,7717,3,1730224
202872088,DASHT TEGIRMON,7719,3,1730224
202871714,SAROY,7722,3,1730224
202872111,VOHIM,7729,4,1730224
202724168,QOʻSHHOVUZ,5167,1,1718406
202853300,QOʻSHTEPA,435,1,1703202
202853094,MEHNAT,436,1,1703202
202867060,SADDA,439,1,1703202
202853292,UYGʻUR,441,1,1703202
202853142,SAROY,452,2,1703202
202834767,MAMAYUSUFCHEK,450,2,1703202
202853134,ANDIJON,448,2,1703202
203119104,BUYRAK,7668,4,1730221
203119111,YAKKATUT,7667,4,1730221
203119246,QORAYANTOQ,7664,4,1730221
203119222,SOBIRJON,7663,4,1730221
203119239,CHANG,7662,4,1730221
202689590,NAVR O ʻ Z,7660,4,1730221
202689647,TINCHLIK,7669,4,1730221
203041789,BUZUQOʻRGʻON,7827,1,1730230
203673342,QOʻRGʻONCHA,7828,1,1730230
306170964,ZIYO NURSUX,10820,1,1730230
203041772,BERUNIY,7821,1,1730230
200189510,PASTKI QOʻRIQ,7820,1,1730230
304917570,NAMUNA,7831,1,1730230
203042043,MEVAZOR,7832,1,1730230
203041829,DAXANA QAQIR,7834,1,1730230
202657440,BOʻRONXOʻJA,4225,1,1718212
202679778,CHAQAR,4235,1,1718212
202657457,OʻZBEKISTON,4232,1,1718212
202673762,SUGʻOT,4231,1,1718212
202673730,RAVOT,4229,1,1718212
202654080,KOʻKTEPA ,4227,1,1718212
202657512,GULOBOD,4242,2,1718212
202666478,XONAQA,4252,2,1718212
202673708,TUPOR,4251,2,1718212
202679761,ODIL,4250,2,1718212
202770849,MIRISHKOR,4248,2,1718212
204024634,GARMDON,7367,3,1730206
204011777,DEHQONOBOD,7365,3,1730206
202871484,QORAKALTAK,7361,3,1730206
202871477,LANGAR,7360,3,1730206
204028937,SHODLIK,7359,3,1730206
204024641,BOROT,7358,3,1730206
204470279,KOʻPRIKBOSHI,7369,4,1730206
202589218,NAMUNA,1333,4,1703401
202673010,MADANIYAT,1328,4,1703401
203077538,DEHQONOBOD,1327,4,1703401
202847394,BOBUR,1325,4,1703401
202828124,QUMGUZAR,657,1,1703210
202832864,CHANDIR,4625,4,1718227
202832635,PARCHA CHANDIR,4617,4,1718227
202832825,AGʻRON,4601,4,1718227
207236842,GULOBOD,4607,4,1718227
202832833,JOUL QOSIM,4609,4,1718227
202832342,ZANGIBOYI,4610,4,1718227
202832374,QUYI DARGʻOM,4612,4,1718227
203213810,JEVACHI,554,4,1703203
203213874,ZAVROQ,555,4,1703203
203213866,JAXONOBOD,553,4,1703203
203213859,BUYUK TURON,550,4,1703203
203681680,OTCHOPAR ,9698,4,1703203
203681720,GULISTON,9702,4,1703203
205409872,BOGʻBON,4269,4,1718212
202732902,JURA MAXMUDOV,4271,4,1718212
202654026,ZARTEPA,4273,4,1718212
202679793,MINGLAR,4275,4,1718212
202679785,MOXPAR,4277,4,1718212
202680834,SOHIBKOR,4278,4,1718212
202673747,SHEYXLARKENT,4282,4,1718212
202673636,YUGʻONTEPA,4283,4,1718212
306114145,ZARMITAN,10094,1,1718216
203091180,QUVKALLA,4358,1,1718216
203091276,QIYQIM,4359,1,1718216
203091079,MAYINTEPA,4361,1,1718216
203091284,SHOVANA,4363,1,1718216
203091094,JOʻSH OTA,9856,2,1718216
203272715,YUKSALISH,7299,2,1730203
203272690,MAORIF,7300,2,1730203
202828250,SOXIBKOR,677,3,1703210
202828322,TINCHLIK,678,3,1703210
202823084,SOYBOʻYI,691,4,1703210
202828354,BALANDCHEK,681,4,1703210
202828084,BARLOS,682,4,1703210
202823052,YORBOSHI,684,4,1703210
202823069,KOʻPRIKBOSHI,686,4,1703210
202861465,NEFTCHILAR,687,4,1703210
202823044,RAISH,688,4,1703210
204782024,AQCHA,692,1,1703211
203850004,DOSTONOBOD,695,1,1703211
204016105,QORAGʻUL,701,1,1703211
203650237,QORAYANTOQ,702,1,1703211
203685683,GULISTON,713,2,1703211
203660715,SHARXONCHEKI,723,2,1703211
203646991,TOSHXOVUZ,720,2,1703211
202824558,NAYMAN,7598,3,1730218
202827649,SANOATCHILAR,7590,3,1730218
202975212,OʻRABOSHI,7592,3,1730218
202824415,SOYKELDI,7593,3,1730218
200171455,ITTIFOQ,7594,3,1730218
202849984,TOSHKENT,7615,4,1730218
202778354,OʻRTA QOʻNGʻIROT,7453,1,1730212
207125538,TARRACHI,7441,1,1730212
202778472,DEXQONOBOD ,7451,1,1730212
204081010,AQTOV,3159,2,1712244
204080961,SUKETTI,3160,2,1712244
204080993,KERIZ,3162,3,1712244
204080985,SHIELI,3163,3,1712244
204080954,AYAQQUDUQ,3164,4,1712244
202692914,UZUNQUDUQ,3168,1,1712248
202692898,ALTINTOV,3165,1,1712248
202692938,KOʻKAYAZ,3172,2,1712248
202892902,ABAY,3169,2,1712248
202692906,BOZDUN,3170,2,1712248
203681665,KATTA GUZAR,9704,4,1703203
202296424,PILLAKOR,633,1,1703209
202296377,KOʻXINUR,9572,1,1703209
201979555,NURAFSHON,638,2,1703209
202853174,OʻRTA,455,2,1703202
202853103,TOPTIQ,454,2,1703202
202853159,SAFAROBOD,453,2,1703202
202834735,OQTEPA,467,3,1703202
202831526,SAROY-1,469,3,1703202
202831534,SAROY-2,470,3,1703202
202831486,ITTIFOQ,460,3,1703202
202834750,KATTA OQTEPA,461,3,1703202
202801056,AMIR TEMUR,753,1,1703214
202801071,YUQORI,780,1,1703214
202779843,GURKIROV,788,2,1703214
202779724,BESHTERAK,784,2,1703214
202801088,ANORZOR,781,2,1703214
202756215,TOSHKECHIK,800,2,1703214
202756326,URGANJI,803,2,1703214
204776711,OʻRTAQISHLOQ,804,2,1703214
202756190,YUQORI CHUVAMA,807,2,1703214
202779732,GUZAR,814,3,1703214
202779811,BOTIROBOD,812,3,1703214
202779835,TINCHLIK,824,3,1703214
202680826,ZARBAND,4244,2,1718212
202666485,DOʻSTLIK,4243,2,1718212
206947948,BOʻSTON,4241,2,1718212
202654065,CHINORTEPA,4267,3,1718212
202657472,AZAMAT,4254,3,1718212
202654073,QOʻNGʻIROT,4264,3,1718212
207302468,VATANPARVAR,10899,4,1718406
202724089,SUFI OLLOYOR,5195,4,1718406
202724183,MEHRJON,5193,4,1718406
202724286,ZIYOLILAR,5191,4,1718406
202724025,AMIR TEMUR,5188,4,1718406
203640794,YANGIJOY,4703,1,1718233
203645692,OHALIK,4693,1,1718233
203640859,KOʻSAHO,4690,1,1718233
203643671,MIRONQUL,4691,1,1718233
203640827,OʻRTA OHALIK,4695,1,1718233
203643560,OʻRTASHIQ,4696,1,1718233
203640898,XAYMARI BOLO,4697,1,1718233
203640866,RAJABAMIN,4718,2,1718233
202832628,PARCHAQORA,4618,4,1718227
207103485,PAXTACHI,4619,4,1718227
202832840,ESABOY,4626,4,1718227
202464849,TORARIQ,4621,4,1718227
202832904,FURQAT,4623,4,1718227
202640036,AMIR TEMUR,4764,1,1718235
202824447,KANDABULOQ,7555,1,1730218
202824423,DAMARIQ,7554,1,1730218
202824462,QASHQAR,7582,2,1730218
207083149,PANDIGON,7584,2,1730218
200171470,SOYGUZAR,7586,2,1730218
202827735,YANGIQISHLOQ,7587,2,1730218
202824534,OQQOʻRGʻON,7588,2,1730218
207207244,GUMXONA,7589,2,1730218
200171542,TURKROVOT,7575,2,1730218
202824479,KATTA QISHLOQ,7580,2,1730218
200171510,B Oʻ S T O N,7597,3,1730218
200171559,IFTIXOR,7601,3,1730218
202824565,QAYIRMA,7599,3,1730218
202831502,NAMUNA,466,3,1703202
202853181,UZUNKOʻCHA,471,3,1703202
207130065,MADANIY MEHNAT-2,476,4,1703202
202831454,QAYIRMA,474,4,1703202
202834807,ERKIN,483,4,1703202
202834822,ITTIFOQ,10751,4,1703202
202834774,MAQSAD,478,4,1703202
202718618,BOBUR,965,1,1703224
202718633,BARAKA,961,1,1703224
202692272,AMIR TEMUR,959,1,1703224
202692289,SHODLIK,976,1,1703224
304932181,TINCHLIK,7851,2,1730230
203041979,QUMBOSTI,7853,2,1730230
304991592,FAROVON KELAJAK,7855,2,1730230
306091438,NAVBAXOR,10471,2,1730230
203042146,TURKISTON,10469,2,1730230
202657529,QORAQISHLOQ,4262,3,1718212
202698399,ORLOT,4265,3,1718212
202673754,QIRQYIGIT,4261,3,1718212
202654097,KOʻTARMA,4260,3,1718212
205309016,DEHQONOBOD,4259,3,1718212
202657464,DAMARIQ,4258,3,1718212
202654105,GʻAFUR GʻULOM,4257,3,1718212
202673651,TOYTUYOQ,4266,3,1718212
202828339,UCHTEPA,679,3,1703210
202828314,ZARGʻALDOQ,672,3,1703210
203006309,QAQIR,673,3,1703210
202934373,NAVOIY,675,3,1703210
202828243,SARVONTEPA,676,3,1703210
202820469,YUQORI TEGANA,4822,1,1718236
202657884,BIRLIK,4803,1,1718236
202826626,GʻISHTMACHIT,4804,1,1718236
202818191,KOʻTARMA,4890,4,1718236
207129864,YORMISH,8387,4,1733208
203544430,YANGIOBOD,2612,4,1710234
202807926,BAYNALMINAL,2613,1,1710235
201286754,BALXIYAK,2614,1,1710235
207106093,NURCHI,2626,2,1710235
201286628,PAXTAZOR,2627,2,1710235
203003454,BAHRIN,997,3,1703224
203003074,GʻANCHIYUZ,1000,3,1703224
203003178,KUJGAN,1002,3,1703224
203003122,CHOʻNTAK,1015,3,1703224
203611577,25-QIPCHOQ ARIQ,8160,1,1730405
203536504,30-SADOQAT,8149,1,1730405
203404540,61-MUQIMIY,8177,2,1730405
203603515,19-SHAYXON,8173,2,1730405
205763197,64-SAODAT,10457,3,1730405
203324371,ISTIQBOL,3140,3,1712238
203327225,OQMACHIT,3152,4,1712238
203327289,BOʻDIQ,3147,4,1712238
203339581,IBN SINO,3149,4,1712238
202782699,ZARAFSHON,3180,1,1712251
203480378,XOʻJAQULOBOD,3193,1,1712251
202950956,ABDUXOLIQ GʻIJDUVONIY,1539,4,1706215
304926932,QUYI YAKKATUT,7775,1,1730227
202850614,HOʻJAARIQ,7769,1,1730227
202850337,SOYBOʻYI,7776,1,1730227
203248878,TOSHKENT,7284,2,1730203
203272730,BEGLAR,7282,2,1730203
203257305,ZARXAL,7297,2,1730203
202868115,SHOPULOT,4941,3,1718238
202863691,XOʻJAQISHLOQ,4940,3,1718238
202868130,OʻRTAQISHLOQ,4938,3,1718238
202868186,TEPAQISHLOQ,4937,3,1718238
202868194,TALLIOTA,4936,3,1718238
202863709,SARIBOZOR,4934,3,1718238
202868179,NAVZANDAK,4933,3,1718238
202863716,JUMABOZOR,4932,3,1718238
202844708,ADAS,4930,3,1718238
202806175,KOʻKSAROY,3183,1,1712251
203590390,ISTIQLOL,3182,1,1712251
202740569,NAYMAN,3204,2,1712251
202803544,QUCHCHI,3201,2,1712251
203700972,TOSHLOQ,902,1,1703220
203701006,TADBIRKOR,901,1,1703220
203701038,OBODON,900,1,1703220
203701021,NAFOSAT,899,1,1703220
203700989,NAVBAXOR,898,1,1703220
203700964,QOʻSHTEPA,896,1,1703220
203700885,QOʻTQAR,895,1,1703220
207098144,YANGIER,7657,3,1730221
203569803,PAXTAOBOD,3112,3,1712234
203569810,NARPAY,3110,3,1712234
305468275,OʻZBEKISTON,10932,3,1712234
207213468,BOGʻISHAMOL,3107,3,1712234
203569748,VARQ,3115,4,1712234
202813286,GULOBOD,3116,4,1712234
203569787,KATTA MACHIT,3119,4,1712234
203569770,TALQOQ,3122,4,1712234
202813254,FARHOD,3123,4,1712234
202813279,BESHKENT,10888,4,1712234
202286373,QAXRAMON,571,1,1703206
202286397,QOʻRGʻONCHA,572,1,1703206
202286262,NAVNIHOL,574,1,1703206
202286254,SIZA,577,1,1703206
204032688,YANGI XAYOT,584,1,1703206
204032671,OʻLMAS,581,1,1703206
204028944,QRTA OʻQCHI,7344,2,1730206
204028952,OʻQCHI,7352,2,1730206
207196506,XUMDON,7351,2,1730206
204022146,SARMAZOR,7348,2,1730206
206961084,BOʻSTON,7347,2,1730206
206142257,SAROY,4770,1,1718235
202639881,SARIKUL,4769,1,1718235
202639898,SAZAGʻON ,4768,1,1718235
204269946,MEHNATKASH,4765,1,1718235
202639866,OMONDARA,4778,2,1718235
204309720,HALQABOD,4781,2,1718235
206200263,BOSHQUDUQ,4773,2,1718235
202639874,JOM,4776,2,1718235
202639810,ULUS,4780,2,1718235
204343482,TEGIRMONBOSHI,4779,2,1718235
202639953,MASHʻAL,4786,3,1718235
202704682,OLMAZOR,4213,3,1718209
202704699,ESKI JOMBOY,4215,3,1718209
202698374,QORAMOʻYIN,10763,4,1718209
201180744,SAMARQAND,10764,4,1718209
202820452,GʻIJDUVON,4854,3,1718236
202609680,PICHOQCHI,8275,3,1730412
202678938,ARIQ BOʻYI,8274,3,1730412
202427687,ROXAT,10910,3,1730412
202414434,GALATOY,8282,3,1730412
202681057,YANGI HAYOT,8284,3,1730412
202656807,ALISHER NAVOIY,8287,4,1730412
202681001,CHILONZOR,8298,4,1730412
202567846,CHOR CHINOR,8297,4,1730412
202520328,TOSHLOQ-TEPA,8295,4,1730412
202609713,CHAROGʻON,8294,4,1730412
202674223,YORQIN,8289,4,1730412
202759360,IQBOL,8288,4,1730412
203552912,XOʻJAQISHLOQ,7381,1,1730209
203564540,BOGʻISHAMOL,7391,1,1730209
203561291,CHEKMIRZAOBOD,7390,1,1730209
203561355,AMIROBOD,7387,1,1730209
203090000,QUSHQOʻNOQ,1114,2,1703230
203090088,ESHON QISHLOQ,1119,2,1703230
203090024,NAYNOVO,1121,2,1703230
203103472,DORILOMON,1124,3,1703230
203089926,DOʻLON,1125,3,1703230
202820548,GULOBOD,4806,1,1718236
202818209,IPAKLI,4808,1,1718236
202818184,QUYI ALGAR,4810,1,1718236
202820476,MIRZAQISHLOQ,4814,1,1718236
202820594,QORABULOQ,10750,2,1718236
202818224,BESHKAPA,10969,2,1718236
202818248,TERSAK,4846,2,1718236
202835726,XOʻJAYDUQ,4848,2,1718236
202830338,NISBOT,4840,2,1718236
202826634,JOʻRAPTEPA,4832,2,1718236
202839736,JOZMON,4831,2,1718236
202835654,VAGʻASHTI,4829,2,1718236
202835679,BUNYODKOR,4828,2,1718236
202839696,BEKRAVOT,4824,2,1718236
202830384,BESHYOGʻOCH,4850,3,1718236
204991334,CHORBOGʻ,4183,4,1718206
202871707,CHEK JALAYER,7730,4,1730224
202978549,YANGI BOʻJAY,7733,4,1730224
202872017,TOSHOGʻOLIQ,7734,4,1730224
202613829,TEMIR YOʻLCHI,9968,2,1710401
202817185,SHODLIK,2915,2,1710401
202701394,MUQIMIY,3549,3,1714219
202701441,NUROBOD,3550,3,1714219
202701386,OYBEK,3551,3,1714219
202701798,OBIHAYOT,3552,3,1714219
202701434,OZOD,3553,3,1714219
202131993,MINGTERAK,4006,2,1714367
202146863,FURQAT,4016,2,1714367
202681706,B.MASHRAB,3996,2,1714367
305617968,YOSHLIK,9766,1,1714367
