uuid,parentid,soatoid,region_id,region_name,id,name_uz,name_ru,extid,ovirid,district_id_soato,district_name_soato,district_id_cadastre,district_id_cadastre.1
355b76b4-72cf-4987-9451-e0089636940f,22af9341-ddad-48cb-b1a8-4e809f0de311,10:08:00,1726,Toshkent shahri,1726:280,Olmazor tumani,Алмазарский район,124,1012.0,1726280,Алмазарский район,1726280,Olmazor tumani
9b84361a-9ef2-4dfe-a92b-81e8bf3c6fe6,22af9341-ddad-48cb-b1a8-4e809f0de311,10:11:00,1726,Toshkent shahri,1726:264,Bektemir tumani,Бектемирский район,42,1011.0,1726264,Бектемирский район,1726264,Bektemir tumani
91a39eff-4da6-46c1-a87f-b8b6dee93edf,22af9341-ddad-48cb-b1a8-4e809f0de311,10:11:00,1726,Toshkent shahri,1726:273,Mirobod tumani,Мирабадский район,109,1009.0,1726273,Мирабадский район,1726273,Mirobod tumani
fbcddd5b-24d8-477e-a632-2b1565a8f84d,22af9341-ddad-48cb-b1a8-4e809f0de311,10:11:00,1726,Toshkent shahri,1726:269,Mirzo ulug‘bek tumani,Мирзо-Улугбекский район,107,1003.0,1726269,Мирзо Улугбекский район,1726269,Mirzo ulug‘bek tumani
fbcddd5b-24d8-477e-a632-2b1565a8f84d,22af9341-ddad-48cb-b1a8-4e809f0de311,10:11:00,1726,Toshkent shahri,1726:269,Yangihayot tumani,Мирзо-Улугбекский район,107,1003.0,1726269,Мирзо Улугбекский район,1726269,Mirzo ulug‘bek tumani
fbcddd5b-24d8-477e-a632-2b1565a8f84d,22af9341-ddad-48cb-b1a8-4e809f0de311,10:11:00,1726,Toshkent shahri,1726:292,Mirzo ulug‘bek tumani,Мирзо-Улугбекский район,107,1003.0,1726269,Мирзо Улугбекский район,1726292,Yangihayot tumani
fbcddd5b-24d8-477e-a632-2b1565a8f84d,22af9341-ddad-48cb-b1a8-4e809f0de311,10:11:00,1726,Toshkent shahri,1726:292,Yangihayot tumani,Мирзо-Улугбекский район,107,1003.0,1726269,Мирзо Улугбекский район,1726292,Yangihayot tumani
f2f6b40b-096d-4712-be06-e003cb4b0d2c,22af9341-ddad-48cb-b1a8-4e809f0de311,10:06:00,1726,Toshkent shahri,1726:283,Sirg‘ali tumani,Сергелийский район,145,1008.0,1726283,Сергелийский район,1726283,Sirg‘ali tumani
3f28ed5d-54f0-459c-98f2-647d59c99eb7,22af9341-ddad-48cb-b1a8-4e809f0de311,10:01:00,1726,Toshkent shahri,1726:262,Uchtepa tumani,Учтепинский район,168,1001.0,1726262,Учтепинский район,1726262,Uchtepa tumani
e6dc0e3e-d3d8-45bc-9b8a-27e44d201f30,22af9341-ddad-48cb-b1a8-4e809f0de311,10:03:00,1726,Toshkent shahri,1726:294,Chilonzor tumani,Чиланзарский район,179,1007.0,1726294,Чиланзарский район,1726294,Chilonzor tumani
3fef5d77-22f6-42ec-b0a9-57cc17849556,22af9341-ddad-48cb-b1a8-4e809f0de311,10:10:00,1726,Toshkent shahri,1726:277,Shayxontoxur tumani,Шайхантахурский район,185,1006.0,1726277,Шайхантахурский район,1726277,Shayxontoxur tumani
3d253583-f088-42f3-8544-e9beb4d706a0,22af9341-ddad-48cb-b1a8-4e809f0de311,10:11:00,1726,Toshkent shahri,1726:266,Yunusobod tumani,Юнусабадский район,196,1010.0,1726266,Юнусабадский район,1726266,Yunusobod tumani
a2b6a3d4-9b31-4391-a64a-4d94c2f7049c,22af9341-ddad-48cb-b1a8-4e809f0de311,10:11:00,1726,Toshkent shahri,1726:287,Yakkasaroy tumani,Яккасарайский район,198,1005.0,1726287,Яккасарайский район,1726287,Yakkasaroy tumani
a8b05747-e559-4505-ba50-b25de0a3a001,22af9341-ddad-48cb-b1a8-4e809f0de311,10:11:00,1726,Toshkent shahri,1726:290,Yashnobod tumani,Яшнабадский район,204,7390001080.0,1726290,Яшнабадский район,1726290,Yashnobod tumani
dde7e465-f9a8-46a4-860c-0a85d1e9c52f,b7c00816-aeaa-4427-becf-d16fcd6c67ed,10:11:00,1727,Toshkent viloyati,1727:206,Oqqo‘rg‘on tumani,Аккурганский район,122,1106.0,1727206,Аккурганский район,1727206,Oqqo‘rg‘on tumani
5d4895b1-87ef-4d96-8354-4b74b7785237,b7c00816-aeaa-4427-becf-d16fcd6c67ed,10:11:00,1727,Toshkent viloyati,1727:212,Ohangaron tumani,Ахангаранский район,129,1110.0,1727212,Ахангаранский район,1727212,Ohangaron tumani
c3443ced-b63e-4d1a-8156-f1a93d2492ad,b7c00816-aeaa-4427-becf-d16fcd6c67ed,10:11:00,1727,Toshkent viloyati,1727:220,Bekobod tumani,Бекабадский район,41,1111.0,1727220,Бекабадский район,1727220,Bekobod tumani
7ee99479-602e-49eb-b08a-21454a6bbe32,b7c00816-aeaa-4427-becf-d16fcd6c67ed,10:11:00,1727,Toshkent viloyati,1727:224,Bo‘stonliq tumani,Бостанлыкский район,54,1112.0,1727224,Бостанлыкский район,1727224,Bo‘stonliq tumani
0edd3090-286b-447e-8e75-189d1401f966,b7c00816-aeaa-4427-becf-d16fcd6c67ed,10:11:00,1727,Toshkent viloyati,1727:228,Bo‘ka tumani,Букинский район,50,1113.0,1727228,Букинский район,1727228,Bo‘ka tumani
a5fc99b3-16e5-4e60-8240-f5bff529fdb3,b7c00816-aeaa-4427-becf-d16fcd6c67ed,11:18:00,1727,Toshkent viloyati,1727:404,Olmaliq tumani,Город Алмалык,22,1118.0,1727404,город Алмалык,1727404,Olmaliq tumani
8dc90479-ab95-40f3-87c9-dbf8a3288eb4,b7c00816-aeaa-4427-becf-d16fcd6c67ed,10:11:00,1727,Toshkent viloyati,1727:407,Angren tumani,Город Ангрен,19,1116.0,1727407,город Ангрен,1727407,Angren tumani
102129ad-d8c9-4ca4-8ec9-c2e35c099c01,b7c00816-aeaa-4427-becf-d16fcd6c67ed,11:19:00,1727,Toshkent viloyati,1727:415,Ohangaron tumani,Город Ахангаран,23,739001121.0,1727415,город Ахангаран,1727415,Ohangaron tumani
e1988588-5361-41d9-b283-08c14537adea,b7c00816-aeaa-4427-becf-d16fcd6c67ed,10:11:00,1727,Toshkent viloyati,1727:413,Bekobod tumani,Город Бекабад,20,1214.0,1727413,город Бекабад,1727413,Bekobod tumani
e97eb8c4-9172-40b5-af85-d2f72e6dd295,b7c00816-aeaa-4427-becf-d16fcd6c67ed,10:11:00,1727,Toshkent viloyati,1727:401,Nurafshon shahri,Город Нурафшан,21,739001120.0,1727401,город Нурафшон,1727401,Nurafshon shahri
cd9e404d-1b94-4c80-b633-1c0e04dfbd81,b7c00816-aeaa-4427-becf-d16fcd6c67ed,10:11:00,1727,Toshkent viloyati,1727:419,Chirchiq tumani,Город Чирчик,24,1120.0,1727419,город Чирчик,1727419,Chirchiq tumani
6f2e94a0-7fe5-49b1-bd46-dd149d784b64,b7c00816-aeaa-4427-becf-d16fcd6c67ed,10:11:00,1727,Toshkent viloyati,1727:424,Yangiyo‘l tumani,Город Янгиюль,25,1122.0,1727424,город Янгиюль,1727424,Yangiyo‘l tumani
db14aeee-6061-415f-ad23-834daad4854e,b7c00816-aeaa-4427-becf-d16fcd6c67ed,10:11:00,1727,Toshkent viloyati,1727:237,Zangiota tumani,Зангиатинский район,71,1102.0,1727237,Зангиатинский район,1727237,Zangiota tumani
097c3c6c-23b0-44b7-960b-6fd0c0ff9fc6,b7c00816-aeaa-4427-becf-d16fcd6c67ed,10:11:00,1727,Toshkent viloyati,1727:248,Qibray tumani,Кибрайский район,88,1108.0,1727248,Кибрайский район,1727248,Qibray tumani
f3a2d9be-a112-49af-a974-c1c2ed78dd30,b7c00816-aeaa-4427-becf-d16fcd6c67ed,10:11:00,1727,Toshkent viloyati,1727:233,Quyichirchiq tumani,Куйичирчикский район,96,1107.0,1727233,Куйичирчикский район,1727233,Quyichirchiq tumani
16f8c799-3110-486d-b23c-505d4c3336f9,b7c00816-aeaa-4427-becf-d16fcd6c67ed,10:11:00,1727,Toshkent viloyati,1727:249,Parkent tumani,Паркентский район,131,1104.0,1727249,Паркентский район,1727249,Parkent tumani
1f21771e-080c-4c3c-a3d0-1e4d2bc69350,b7c00816-aeaa-4427-becf-d16fcd6c67ed,10:11:00,1727,Toshkent viloyati,1727:250,Pskent tumani,Пскентский район,137,1103.0,1727250,Пскентский район,1727250,Pskent tumani
a876eb01-6f3d-4c41-b493-fcb08fa70437,b7c00816-aeaa-4427-becf-d16fcd6c67ed,10:11:00,1727,Toshkent viloyati,1727:265,Toshkent tumani,Ташкентский район,153,1109.0,1727265,Ташкентский район,1727265,Toshkent tumani
18c7abbc-6f5f-44a9-9efa-c9b717af121a,b7c00816-aeaa-4427-becf-d16fcd6c67ed,10:11:00,1727,Toshkent viloyati,1727:253,O‘rtachirchiq tumani,Уртачирчикский район,164,1105.0,1727253,Уртачирчикский район,1727253,O‘rtachirchiq tumani
f12b585c-a71f-4f8b-98ae-d95c3472b1a3,b7c00816-aeaa-4427-becf-d16fcd6c67ed,11:13:00,1727,Toshkent viloyati,1727:256,Chinoz tumani,Чиназский район,181,1115.0,1727256,Чиназский район,1727256,Chinoz tumani
f65aadb0-c033-4a73-8973-409b00e84d8e,b7c00816-aeaa-4427-becf-d16fcd6c67ed,11:14:00,1727,Toshkent viloyati,1727:239,Yuqorichirchiq tumani,Юкоричирчикский район,195,1114.0,1727239,Юкоричирчикский район,1727239,Yuqorichirchiq tumani
96d6e009-3778-44e2-8012-5f51aed78884,b7c00816-aeaa-4427-becf-d16fcd6c67ed,11:15:00,1727,Toshkent viloyati,1727:259,Yangiyo‘l tumani,Янгиюльский район,201,1101.0,1727259,Янгиюльский район,1727259,Yangiyo‘l tumani
5fb8eafc-3007-4d7a-930e-f8a963dca74b,35f5f075-5766-414c-8d81-ca88faa099af,12:04:00,1724,Sirdaryo viloyati,1724:206,Oqoltin tumani,Акалтынский район,123,1207.0,1724206,Акалтынский район,1724206,Oqoltin tumani
731d1438-1331-4126-9064-b2c4f7a7c8ba,35f5f075-5766-414c-8d81-ca88faa099af,10:11:00,1724,Sirdaryo viloyati,1724:212,Boyovut tumani,Баяутский район,46,1203.0,1724212,Баяутский район,1724212,Boyovut tumani
68f80815-50c3-4b83-b7e8-83db3475c088,35f5f075-5766-414c-8d81-ca88faa099af,10:11:00,1724,Sirdaryo viloyati,1724:401,Guliston shahri,Город Гулистан,15,1210.0,1724401,город Гулистан,1724401,Guliston shahri
58ed5982-1be4-4007-9844-c4657572b396,35f5f075-5766-414c-8d81-ca88faa099af,10:11:00,1724,Sirdaryo viloyati,1724:410,Shirin shahri,Город Ширин,16,1212.0,1724410,город Ширин,1724410,Shirin shahri
ed0ca5d6-2e13-4691-bded-f96cc1e8ed52,35f5f075-5766-414c-8d81-ca88faa099af,10:11:00,1724,Sirdaryo viloyati,1724:413,Yangiyer shahri,Город Янгиер,17,1213.0,1724413,город Янгиер,1724413,Yangiyer shahri
53ce6821-86b9-47ac-9ac2-ca058be6413e,35f5f075-5766-414c-8d81-ca88faa099af,10:11:00,1724,Sirdaryo viloyati,1724:220,Guliston tumani,Гулистанский район,60,1202.0,1724220,Гулистанский район,1724220,Guliston tumani
72dbf28d-4b14-4ade-849e-3b120528e247,35f5f075-5766-414c-8d81-ca88faa099af,12:03:00,1724,Sirdaryo viloyati,1724:228,Mirzaobod tumani,Мирзаабадский район ,105,1206.0,1724228,Мирзаабадский район,1724228,Mirzaobod tumani
95af732a-679c-4761-b382-486c020c0af8,35f5f075-5766-414c-8d81-ca88faa099af,12:06:00,1724,Sirdaryo viloyati,1724:216,Sayxunobod tumani,Сайхунабадский район,141,1201.0,1724216,Сайхунабадский район,1724216,Sayxunobod tumani
1f36f56e-6c19-478a-8a0b-f34f357ca938,35f5f075-5766-414c-8d81-ca88faa099af,12:05:00,1724,Sirdaryo viloyati,1724:226,Sardoba tumani,Сардобинский район,143,1215.0,1724226,Сардобинский район,1724226,Sardoba tumani
0e137bea-80f3-4e2f-89a3-660ea973a762,35f5f075-5766-414c-8d81-ca88faa099af,12:07:00,1724,Sirdaryo viloyati,1724:231,Sirdaryo tumani,Сырдарьинский район,146,1209.0,1724231,Сырдарьинский район,1724231,Sirdaryo tumani
79463f0f-226a-439a-a2ea-6f604aaf2ed4,35f5f075-5766-414c-8d81-ca88faa099af,12:08:00,1724,Sirdaryo viloyati,1724:235,Xovos tumani,Хавастский район,174,1205.0,1724235,Хавастский район,1724235,Xovos tumani
d4019b5d-f669-4cc8-860b-fce24cac0540,e1e75f54-0d2d-42d4-993d-0f69c64b8d15,13:01:00,1708,Jizzax viloyati,1708:201,Arnasoy tumani,Арнасайский район,35,1310.0,1708201,Арнасайский район,1708201,Arnasoy tumani
c570124f-9888-4d13-a71a-54d12c6c2e63,e1e75f54-0d2d-42d4-993d-0f69c64b8d15,13:02:00,1708,Jizzax viloyati,1708:204,Baxmal tumani,Бахмальский район,40,1307.0,1708204,Бахмальский район,1708204,Baxmal tumani
337f883e-bffa-4cbc-9bfc-2a8cc67bb657,e1e75f54-0d2d-42d4-993d-0f69c64b8d15,13:03:00,1703,Andijon viloyati,1703:209,Bo‘ston tumani,Галляаральский район,57,1306.0,1708209,Галляаральский район,1703209,Bo‘ston tumani
337f883e-bffa-4cbc-9bfc-2a8cc67bb657,e1e75f54-0d2d-42d4-993d-0f69c64b8d15,13:03:00,1708,Jizzax viloyati,1708:209,G‘allaorol tumani,Галляаральский район,57,1306.0,1708209,Галляаральский район,1703209,Bo‘ston tumani
337f883e-bffa-4cbc-9bfc-2a8cc67bb657,e1e75f54-0d2d-42d4-993d-0f69c64b8d15,13:03:00,1703,Andijon viloyati,1703:209,Bo‘ston tumani,Галляаральский район,57,1306.0,1708209,Галляаральский район,1708209,G‘allaorol tumani
337f883e-bffa-4cbc-9bfc-2a8cc67bb657,e1e75f54-0d2d-42d4-993d-0f69c64b8d15,13:03:00,1708,Jizzax viloyati,1708:209,G‘allaorol tumani,Галляаральский район,57,1306.0,1708209,Галляаральский район,1708209,G‘allaorol tumani
0bfb2e77-26aa-4ae3-b595-b4417f1b606f,e1e75f54-0d2d-42d4-993d-0f69c64b8d15,13:13:00,1708,Jizzax viloyati,1708:401,Jizzax shahri,Город Джизак,5,1314.0,1708401,город Джизак,1708401,Jizzax shahri
605219d2-500b-4509-adf5-7da65ac57f00,e1e75f54-0d2d-42d4-993d-0f69c64b8d15,13:05:00,1708,Jizzax viloyati,1708:215,Do‘stlik tumani,Дустликский район,65,1302.0,1708215,Дустликский район,1708215,Do‘stlik tumani
7552fbe4-d7ef-4c8c-91e7-71a9c48fde91,e1e75f54-0d2d-42d4-993d-0f69c64b8d15,13:08:00,1708,Jizzax viloyati,1708:218,Zomin tumani,Зааминский район,74,1311.0,1708218,Заминский район,1708218,Zomin tumani
33e9017d-21e5-4ba9-9ccc-434d1822b3db,e1e75f54-0d2d-42d4-993d-0f69c64b8d15,13:06:00,1708,Jizzax viloyati,1708:220,Zarbdor tumani,Зарбдарский район,72,1301.0,1708220,Зарбдорский район,1708220,Zarbdor tumani
3a50300b-dd93-416d-bce0-06e545231588,e1e75f54-0d2d-42d4-993d-0f69c64b8d15,13:07:00,1708,Jizzax viloyati,1708:225,Zafarobod tumani,Зафарабадский район,73,1309.0,1708225,Зафарабадский район,1708225,Zafarobod tumani
86bd625a-9a3f-4ea7-99b2-bf87df0029f6,e1e75f54-0d2d-42d4-993d-0f69c64b8d15,13:09:00,1708,Jizzax viloyati,1708:223,Mirzacho‘l tumani,Мирзачульский район,106,1312.0,1708223,Мирзачульский район,1708223,Mirzacho‘l tumani
30976eae-7d8b-4191-b628-734d3637cd6e,e1e75f54-0d2d-42d4-993d-0f69c64b8d15,13:10:00,1708,Jizzax viloyati,1708:228,Paxtakor tumani,Пахтакорский район,133,1308.0,1708228,Пахтакорский район,1708228,Paxtakor tumani
70d4330c-cc2a-49e1-847f-d88155ae88ba,e1e75f54-0d2d-42d4-993d-0f69c64b8d15,13:11:00,1708,Jizzax viloyati,1708:235,Forish tumani,Фаришский район,170,1304.0,1708235,Фаришский район,1708235,Forish tumani
8d929b73-ce6c-4942-bb2d-ef1c8f292788,e1e75f54-0d2d-42d4-993d-0f69c64b8d15,13:04:00,1708,Jizzax viloyati,1708:212,Sharof Rashidov tumani,Шараф-Рашидовский район ,186,739001100.0,1708212,Шароф Рашидовский район,1708212,Sharof Rashidov tumani
68348346-1475-43eb-b217-8f50d6c376c1,e1e75f54-0d2d-42d4-993d-0f69c64b8d15,13:12:00,1708,Jizzax viloyati,1708:237,Yangiobod tumani,Янгиабадский район,203,1313.0,1708237,Янгиабадский район,1708237,Yangiobod tumani
d08c5ed5-7b70-40a4-92f1-594979a21a35,b0ec35e2-4b94-4e04-b5b8-f786de08d855,14:08:00,1718,Samarqand viloyati,1718:203,Oqdaryo tumani,Акдарьинский район,121,1407.0,1718203,Акдарьинский район,1718203,Oqdaryo tumani
5b22c6db-d73b-49c2-8d0d-3e5fdd300b56,b0ec35e2-4b94-4e04-b5b8-f786de08d855,14:01:00,1718,Samarqand viloyati,1718:206,Bulung‘ur tumani,Булунгурский район,52,1411.0,1718206,Булунгурский район,1718206,Bulung‘ur tumani
242dd7eb-88e0-40a2-b808-a4b5cd44edb3,b0ec35e2-4b94-4e04-b5b8-f786de08d855,14:15:00,1718,Samarqand viloyati,1718:406,Kattaqo‘rg‘on shahri,Город Каттакурган,13,1412.0,1718406,город Каттакурган,1718406,Kattaqo‘rg‘on shahri
6dbe93fe-856a-4e42-a4ab-02e0bfa937cd,b0ec35e2-4b94-4e04-b5b8-f786de08d855,14:16:00,1718,Samarqand viloyati,1718:401,Samarqand shahri,Город Самарканд,14,1417.0,1718401,город Самарканд,1718401,Samarqand shahri
0d734808-3bfd-4cce-8b04-12e8e08efa6d,b0ec35e2-4b94-4e04-b5b8-f786de08d855,14:02:00,1718,Samarqand viloyati,1718:209,Jomboy tumani,Джамбайский район ,69,1403.0,1718209,Джамбайский район,1718209,Jomboy tumani
354c7c3e-c410-4d28-a969-561badb26550,b0ec35e2-4b94-4e04-b5b8-f786de08d855,14:03:00,1718,Samarqand viloyati,1718:212,Ishtixon tumani,Иштыханский район ,76,1408.0,1718212,Иштыханский район,1718212,Ishtixon tumani
ee5a1682-ac2e-4da3-a083-2de025eda114,b0ec35e2-4b94-4e04-b5b8-f786de08d855,14:05:00,1718,Samarqand viloyati,1718:215,Kattaqo‘rg‘on tumani,Каттакурганский район,79,1406.0,1718215,Каттакурганский район,1718215,Kattaqo‘rg‘on tumani
1afb010c-0f4d-4992-8f28-f1238817fecd,b0ec35e2-4b94-4e04-b5b8-f786de08d855,14:04:00,1718,Samarqand viloyati,1718:216,Qo‘shrabot tumani,Кошрабадский район,101,1414.0,1718216,Кошрабадский район,1718216,Qo‘shrabot tumani
341c6d15-3fff-4dc6-bed3-03caeec16688,b0ec35e2-4b94-4e04-b5b8-f786de08d855,14:06:00,1718,Samarqand viloyati,1718:218,Narpay tumani,Нарпайский район,115,1401.0,1718218,Нарпайский район,1718218,Narpay tumani
71118d54-db55-4561-a51d-baac4c373caa,b0ec35e2-4b94-4e04-b5b8-f786de08d855,14:07:00,1718,Samarqand viloyati,1718:235,Nurobod tumani,Нурабадский район,119,1402.0,1718235,Нурабадский район,1718235,Nurobod tumani
899afc8b-6a13-4e9f-bcf2-fa6487da3374,b0ec35e2-4b94-4e04-b5b8-f786de08d855,14:09:00,1718,Samarqand viloyati,1718:224,Payariq tumani,Пайарыкский район,130,1415.0,1718224,Пайарыкский район,1718224,Payariq tumani
393bdae2-61fc-422b-a0aa-4eab49f6b170,b0ec35e2-4b94-4e04-b5b8-f786de08d855,14:10:00,1718,Samarqand viloyati,1718:227,Pastdarg‘om tumani,Пастдаргомский район,132,1409.0,1718227,Пастдаргомский район,1718227,Pastdarg‘om tumani
3201e3c2-9355-460e-b456-4d878a99922f,b0ec35e2-4b94-4e04-b5b8-f786de08d855,14:11:00,1718,Samarqand viloyati,1718:230,Paxtachi tumani,Пахтачийский район,135,1405.0,1718230,Пахтачийский район,1718230,Paxtachi tumani
379f2b6b-97c3-4e3b-b5e2-2a0934e535a9,b0ec35e2-4b94-4e04-b5b8-f786de08d855,14:12:00,1718,Samarqand viloyati,1718:233,Samarqand tumani,Самаркандский район,142,1413.0,1718233,Самаркандский район,1718233,Samarqand tumani
56bb9761-20c5-4fcb-bf39-169e21efb420,b0ec35e2-4b94-4e04-b5b8-f786de08d855,14:13:00,1718,Samarqand viloyati,1718:238,Tayloq tumani,Тайлакский район,151,1410.0,1718238,Тайлакский район,1718238,Tayloq tumani
2bcc34c9-1a42-4848-a414-4af4f4537329,b0ec35e2-4b94-4e04-b5b8-f786de08d855,14:14:00,1718,Samarqand viloyati,1718:236,Urgut tumani,Ургутский район,163,1404.0,1718236,Ургутский район,1718236,Urgut tumani
ca2a5a78-8d1a-4441-9cc1-407e34f1b797,405cf1cd-7a93-4443-8970-99d9264ccc1a,15:07:00,1730,Farg‘ona viloyati,1730:203,Oltiariq tumani,Алтыарыкский район,126,1507.0,1730203,Алтыарыкский район,1730203,Oltiariq tumani
12d712cd-776e-4f13-bb48-c50fafa5683f,405cf1cd-7a93-4443-8970-99d9264ccc1a,15:01:00,1730,Farg‘ona viloyati,1730:209,Bog‘dod tumani,Багдадский район,37,1508.0,1730209,Багдадский район,1730209,Bog‘dod tumani
eb6c7593-fa56-4a19-9fd9-cdd088ac7ef8,405cf1cd-7a93-4443-8970-99d9264ccc1a,15:02:00,1730,Farg‘ona viloyati,1730:215,Beshariq tumani,Бешарыкский район,44,1515.0,1730215,Бешарыкский район,1730215,Beshariq tumani
972f6bdf-ea00-4f60-8b54-a536ec022b8f,405cf1cd-7a93-4443-8970-99d9264ccc1a,15:03:00,1730,Farg‘ona viloyati,1730:212,Buvayda tumani,Бувайдинский район,48,1509.0,1730212,Бувайдинский район,1730212,Buvayda tumani
fd2534e1-0cb0-4871-88d6-a5362826f5dd,405cf1cd-7a93-4443-8970-99d9264ccc1a,15:16:00,1730,Farg‘ona viloyati,1730:405,Qo‘qon shahri,Город Коканд,27,1519.0,1730405,город Коканд,1730405,Qo‘qon shahri
59c91cea-8d95-4db1-8db4-4bc13445cbe5,405cf1cd-7a93-4443-8970-99d9264ccc1a,15:18:00,1730,Farg‘ona viloyati,1730:408,Quvasoy shahri,Город Кувасай,26,1517.0,1730408,город Кувасай,1730408,Quvasoy shahri
cf6c9071-565f-42d8-b826-1ac34f68b2a9,405cf1cd-7a93-4443-8970-99d9264ccc1a,15:19:00,1730,Farg‘ona viloyati,1730:412,Marg‘ilon shahri,Город Маргилан,28,1520.0,1730412,город Маргилан,1730412,Marg‘ilon shahri
28350f04-96c2-4438-98c7-5425d80d2e51,405cf1cd-7a93-4443-8970-99d9264ccc1a,15:20:00,1730,Farg‘ona viloyati,1730:401,Farg‘ona shahri,Город Фергана,29,1521.0,1730401,город Фергана,1730401,Farg‘ona shahri
959499f7-ef9e-47f8-b39e-d8971d3eee82,405cf1cd-7a93-4443-8970-99d9264ccc1a,15:04:00,1730,Farg‘ona viloyati,1730:236,Dang‘ara tumani,Дангаринский район,62,1512.0,1730236,Дангаринский район,1730236,Dang‘ara tumani
ef7b0e3a-a5d3-49fd-bafe-325d82e0c59a,405cf1cd-7a93-4443-8970-99d9264ccc1a,15:06:00,1730,Farg‘ona viloyati,1730:218,Quva tumani,Кувинский район,95,1503.0,1730218,Кувинский район,1730218,Quva tumani
dec74464-4d47-4d8c-a32b-7ffb1be03656,405cf1cd-7a93-4443-8970-99d9264ccc1a,15:08:00,1730,Farg‘ona viloyati,1730:206,Qo‘shtepa tumani,Куштепинский район,102,2434.0,1730206,Куштепинский район,1730206,Qo‘shtepa tumani
b8c01b8d-8f15-43cf-93e8-b358f71e97e8,405cf1cd-7a93-4443-8970-99d9264ccc1a,15:07:00,1730,Farg‘ona viloyati,1730:224,Rishton tumani,Риштанский район,139,1511.0,1730224,Риштанский район,1730224,Rishton tumani
