objectid,region_name,countryside_name,region_id,district_name,district_id,countryside_id_main,shape_Length,shape_Area,name_standardized_main,tin,name,countryside_id_new,sector,name_standardized_new,name_match
6033,Toshkent viloyati,Uch chinor MFY,1727,Yuqorichirchiq tumani,1727239,1727239038.0,24596.0571668401,25225789.67291634,uch chinor mfy,,,,,,
6048,Toshkent viloyati,Maʼrifat MFY,1727,Yuqorichirchiq tumani,1727239,1727239023.0,6928.2240558245,1500373.5145503285,maʼrifat mfy,,,,,,
6069,Toshkent viloyati,Fayzobod MFY,1727,Yangiyo'l shahar,1727424,1727424020.0,7712.83588946,1512595.4801032394,fayzobod mfy,,,,,,
6082,Toshkent viloyati,Yangibog' MFY,1727,Yangiyo'l shahar,1727424,1727424016.0,6011.1422995345,1523342.8053243293,yangibog mfy,,,,,,
6090,Toshkent viloyati,Хumo MFY,1727,Chinoz tumani,1727256,1727256050.0,7494.6649948311,1567755.2243367413,хumo mfy,,,,,,
6095,Toshkent viloyati,Yangi Хayot MFY,1727,Chinoz tumani,1727256,1727256002.0,12983.4587153341,8418665.936295616,yangi хayot mfy,,,,,,
6107,Toshkent viloyati,Samarkand MFY,1727,Chinoz tumani,1727256,1727256030.0,18915.0068189933,17004813.918666176,samarkand mfy,,,,,,
6114,Toshkent viloyati,Sut-Bulok MFY,1727,Chinoz tumani,1727256,1727256052.0,15304.9166268604,12388301.123150224,sutbulok mfy,,,,,,
6122,Toshkent viloyati,Хamza MFY,1727,Chinoz tumani,1727256,1727256039.0,4023.6141166304,697280.8174266514,хamza mfy,,,,,,
6137,Toshkent viloyati,Хoʻja MFY,1727,Chinoz tumani,1727256,1727256015.0,8009.6598321767,2028649.9543850424,хoja mfy,,,,,,
6141,Toshkent viloyati,Хujaobod MFY,1727,Yangiyo'l tumani,1727259,1727259040.0,31746.6237174043,14862086.690619027,хujaobod mfy,,,,,,
6145,Toshkent viloyati,Sayid-ota MFY,1727,Yangiyo'l tumani,1727259,1727259008.0,20060.499397486,17202589.88229104,sayidota mfy,,,,,,
6176,Toshkent viloyati,Mingbulok MFY,1727,Yangiyo'l tumani,1727259,1727259036.0,14964.6253741006,11266490.52523897,mingbulok mfy,,,,,,
6179,Toshkent viloyati,Kesken MFY,1727,Yangiyo'l tumani,1727259,1727259021.0,22215.478956991,15663958.16198484,kesken mfy,,,,,,
6204,Toshkent viloyati,Bodamzor MFY,1727,Zangiota tumani,1727237,1727237065.0,10107.999267632,5293829.227424856,bodamzor mfy,,,,,,
6207,Toshkent viloyati,Yangi xayot MFY,1727,Zangiota tumani,1727237,1727237059.0,8650.1556956984,2173912.120270496,yangi hayot mfy,,,,,,
6238,Toshkent viloyati,Хarakat MFY,1727,Zangiota tumani,1727237,1727237041.0,12642.1451737642,7038549.510619112,хarakat mfy,,,,,,
6267,Toshkent viloyati,A.Temur MFY,1727,Zangiota tumani,1727237,1727237025.0,2998.4128177425,425555.4653494221,atemur mfy,,,,,,
6276,Toshkent viloyati,Kensoy MFY,1727,Toshkent tumani,1727265,1727265055.0,22039.4727463541,7979777.19539387,kensoy mfy,,,,,,
6277,Toshkent viloyati,Oqtom MFY,1727,Toshkent tumani,1727265,1727265068.0,20950.4682721486,16100637.38981666,oqtom mfy,,,,,,
6280,Toshkent viloyati,Gʻisht koʻprik MFY,1727,Toshkent tumani,1727265,1727265029.0,12534.2368073928,3396629.594486061,gisht koprik mfy,,,,,,
6288,Toshkent viloyati,Хasanboy MFY,1727,Toshkent tumani,1727265,1727265054.0,16385.4293092045,6539885.697548774,хasanboy mfy,,,,,,
6291,Toshkent viloyati,Oydin-Хayot MFY,1727,Toshkent tumani,1727265,1727265034.0,18395.8168827039,8969810.130142253,oydinхayot mfy,,,,,,
6298,Toshkent viloyati,Хuvaydo MFY,1727,Toshkent tumani,1727265,1727265041.0,5610.2850624425,812498.5066765352,хuvaydo mfy,,,,,,
6299,Toshkent viloyati,Qora saroy MFY,1727,Toshkent tumani,1727265,1727265051.0,9234.5602940987,4009757.413843157,qora saroy mfy,,,,,,
6303,Toshkent viloyati,Zax-arik MFY,1727,Toshkent tumani,1727265,1727265021.0,17453.921022181,5090780.3496294925,zaharik mfy,,,,,,
6306,Toshkent viloyati,Oltin tepa MFY,1727,Toshkent tumani,1727265,1727265064.0,10632.9289778832,4582741.568102089,oltin tepa mfy,,,,,,
6308,Toshkent viloyati,Oqtosh MFY,1727,Toshkent tumani,1727265,1727265065.0,10469.8254118793,6258130.328179499,oqtosh mfy,,,,,,
6314,Toshkent viloyati,Хiyobon MFY,1727,Toshkent tumani,1727265,1727265013.0,8594.4129366281,3114393.796075909,хiyobon mfy,,,,,,
6329,Toshkent viloyati,Gulabod MFY,1727,Toshkent tumani,1727265,1727265005.0,5308.5647250729,1399974.2374861694,gulabod mfy,,,,,,
6331,Toshkent viloyati,Uch chinor MFY,1727,Toshkent tumani,1727265,1727265001.0,5899.2601537605,1518320.704642136,uch chinor mfy,,,,,,
6333,Toshkent viloyati,Kir-arik MFY,1727,Toshkent tumani,1727265,1727265050.0,18305.8420176671,10872626.176361842,kirarik mfy,,,,,,
6350,Toshkent viloyati,Хamid Olimjon MFY,1727,Oqqo'rg'on tumani,1727206,1727206013.0,34277.8063714912,23600283.9840384,хamid olimjon mfy,,,,,,
6361,Toshkent viloyati,Хonobod MFY,1727,Oqqo'rg'on tumani,1727206,1727206009.0,24345.6197095152,12788562.282840364,хonobod mfy,,,,,,
6368,Toshkent viloyati,U.Normat MFY,1727,Oqqo'rg'on tumani,1727206,1727206025.0,8768.8033087889,2018276.792784356,unormat mfy,,,,,,
6371,Toshkent viloyati,Хamzabod MFY,1727,Oqqo'rg'on tumani,1727206,1727206022.0,8836.106803619,2615206.809456324,хamzabod mfy,,,,,,
6388,Toshkent viloyati,Yangibod MFY,1727,Nurafshon shahar,1727401,1727401004.0,10455.5776558197,4797972.078909901,yangibod mfy,,,,,,
6392,Toshkent viloyati,Хurriyat MFY,1727,Nurafshon shahar,1727401,1727401014.0,12891.2642504575,5311733.154643357,хurriyat mfy,,,,,,
6398,Toshkent viloyati,Semurgʻ MFY,1727,Chirchiq shahar,1727419,1727419017.0,3017.0794607491,316013.9694349305,semurg mfy,,,,,,
6401,Toshkent viloyati,Kamolot MFY,1727,Chirchiq shahar,1727419,1727419037.0,4559.603331858,457365.9725810592,kamolot mfy,,,,,,
6403,Toshkent viloyati,Turon MFY,1727,Chirchiq shahar,1727419,1727419041.0,6491.5231843393,1063404.8626265032,turon mfy,,,,,,
6404,Toshkent viloyati,Guliston MFY,1727,Chirchiq shahar,1727419,1727419007.0,4792.5885138211,573708.1621024302,guliston mfy,,,,,,
6406,Toshkent viloyati,Хumo MFY,1727,Chirchiq shahar,1727419,1727419015.0,3350.1221279912,444872.2339760441,хumo mfy,,,,,,
6407,Toshkent viloyati,Chinor MFY,1727,Chirchiq shahar,1727419,1727419016.0,3686.6780847718,431944.1588755646,chinor mfy,,,,,,
6408,Toshkent viloyati,Yulduz MFY,1727,Chirchiq shahar,1727419,1727419030.0,4124.5911327709,311520.1957213525,yulduz mfy,,,,,,
6410,Toshkent viloyati,Lola MFY,1727,Chirchiq shahar,1727419,1727419032.0,4060.6290460781,384398.3322032777,lola mfy,,,,,,
6416,Toshkent viloyati,Bobur MFY,1727,Chirchiq shahar,1727419,1727419011.0,5652.8718403021,993699.7377184556,bobur mfy,,,,,,
6419,Toshkent viloyati,Iqbol MFY,1727,Chirchiq shahar,1727419,1727419008.0,8497.9539271775,2047657.8941666395,iqbol mfy,,,,,,
6420,Toshkent viloyati,Umid MFY,1727,Chirchiq shahar,1727419,1727419009.0,9313.8642203754,2539796.2508035568,umid mfy,,,,,,
6422,Toshkent viloyati,Gulzor MFY,1727,Chirchiq shahar,1727419,1727419010.0,6358.3105600776,1842631.4590145368,gulzor mfy,,,,,,
6423,Toshkent viloyati,Adolat MFY,1727,Chirchiq shahar,1727419,1727419018.0,8004.8991342202,1898491.465577576,adolat mfy,,,,,,
6424,Toshkent viloyati,Navbahor MFY,1727,Chirchiq shahar,1727419,1727419019.0,8635.347240038,1254524.160881662,navbahor mfy,,,,,,
6425,Toshkent viloyati,Bahor MFY,1727,Chirchiq shahar,1727419,1727419027.0,4061.5693661832,415488.1659736646,bahor mfy,,,,,,
6426,Toshkent viloyati,Baxt MFY,1727,Chirchiq shahar,1727419,1727419047.0,7562.265267971,1459296.290724215,baht mfy,,,,,,
6428,Toshkent viloyati,Sharq MFY,1727,Chirchiq shahar,1727419,1727419044.0,5524.0228384111,1092410.9564765804,sharq mfy,,,,,,
6429,Toshkent viloyati,A.Temur MFY,1727,Chirchiq shahar,1727419,1727419026.0,3989.2855569236,622418.6298485677,atemur mfy,,,,,,
6430,Toshkent viloyati,Kimyogarlar MFY,1727,Chirchiq shahar,1727419,1727419023.0,17088.089736292,10981002.524059989,kimyogarlar mfy,,,,,,
6431,Toshkent viloyati,Hamza MFY,1727,Chirchiq shahar,1727419,1727419042.0,11318.0470273451,2740334.6797326505,hamza mfy,,,,,,
6435,Toshkent viloyati,Nur MFY,1727,Chirchiq shahar,1727419,1727419021.0,8291.863261956,953643.3267959866,nur mfy,,,,,,
6436,Toshkent viloyati,Хayot guli MFY,1727,Chirchiq shahar,1727419,1727419035.0,11633.9178688233,1337091.061154124,хayot guli mfy,,,,,,
6437,Toshkent viloyati,Mir G'olib MFY,1727,Chirchiq shahar,1727419,1727419020.0,12064.4755054544,4823751.44396894,mir golib mfy,,,,,,
6439,Toshkent viloyati,Ma'rifat MFY,1727,Chirchiq shahar,1727419,1727419043.0,13820.834468996,4303349.356834032,marifat mfy,,,,,,
6449,Toshkent viloyati,Al-Хorazmiy MFY,1727,Bekobod shahar,1727413,1727413034.0,8764.6009165988,2374779.159859712,alхorazmiy mfy,,,,,,
6451,Toshkent viloyati,Q.Farmonov MFY,1727,Bekobod shahar,1727413,1727413012.0,9704.1109053938,3082125.4302922715,qfarmonov mfy,,,,,,
6459,Toshkent viloyati,Хamid Olimjon MFY,1727,Bekobod shahar,1727413,1727413020.0,4588.8498521599,1162216.6790045002,хamid olimjon mfy,,,,,,
6467,Toshkent viloyati,Muqumiy MFY,1727,Bekobod shahar,1727413,1727413009.0,6728.6470086457,2032223.269122756,muqumiy mfy,,,,,,
6484,Toshkent viloyati,Yangi bog' MFY,1727,Bo'ka tumani,1727228,1727228022.0,33462.9223236965,21930257.217738952,yangi bog mfy,,,,,,
6491,Toshkent viloyati,Yangi qo'rg'on MFY,1727,Bo'ka tumani,1727228,1727228024.0,20328.9929269915,20386089.12042289,yangi qorgon mfy,,,,,,
6503,Toshkent viloyati,Yangi xayot MFY,1727,Bo'ka tumani,1727228,1727228007.0,8470.2156354149,2310077.567250733,yangi hayot mfy,,,,,,
6517,Toshkent viloyati,Хo'jaqo'rg'on MFY,1727,Bo'ka tumani,1727228,1727228023.0,28885.9014290866,16318464.054949507,хojaqorgon mfy,,,,,,
6522,Toshkent viloyati,Ohunboboyev MFY,1727,Ohangaron shahar,1727415,1727415014.0,2343.1364067127,269750.3968524876,ohunboboyev mfy,,,,,,
6524,Toshkent viloyati,Хonobod MFY,1727,Ohangaron shahar,1727415,1727415010.0,6049.8602239198,1598358.5008345712,хonobod mfy,,,,,,
6540,Toshkent viloyati,Yuqoriovul MFY,1727,O'rtachirchiq tumani,1727253,1727253043.0,19414.3293962812,15301031.3160698,yuqoriovul mfy,,,,,,
6555,Toshkent viloyati,Yangiyo'l MFY,1727,O'rtachirchiq tumani,1727253,1727253029.0,31637.4903630952,25859121.28599672,yangiyol mfy,,,,,,
6567,Toshkent viloyati,Fayzabod MFY,1727,O'rtachirchiq tumani,1727253,1727253025.0,17704.770318201,13305013.527327264,fayzabod mfy,,,,,,
6607,Xorazm viloyati,Yuqoriovul MFY,1733,Urganch tumani,1733217,1733217058.0,27058.9233904722,17958243.325153474,yuqoriovul mfy,,,,,,
6616,Xorazm viloyati,Yangiyop MFY,1733,Yangibozor tumani,1733236,1733236023.0,9185.3714615198,2723596.648993656,yangiyop mfy,,,,,,
6626,Xorazm viloyati,Ocha-qal‘a MFY,1733,Yangibozor tumani,1733236,1733236004.0,24160.0135483541,22133747.77616961,ochaqala mfy,,,,,,
6652,Xorazm viloyati,Oqtepa MFY,1733,Bog‘ot tumani,1733204,1733204023.0,11190.7783584263,3887932.9411258944,oqtepa mfy,,,,,,
6653,Xorazm viloyati,Hurruyat MFY,1733,Bog‘ot tumani,1733204,1733204019.0,8455.7288401164,2405350.915252137,hurruyat mfy,,,,,,
6658,Xorazm viloyati,Kattabog‘ MFY,1733,Urganch tumani,1733217,1733217018.0,15801.9406504856,13671602.17808869,kattabog mfy,,,,,,
6661,Xorazm viloyati,Qumravot MFY,1733,Urganch tumani,1733217,1733217026.0,29204.3823985611,9141417.948013728,qumravot mfy,,,,,,
6690,Xorazm viloyati,Oq oltin MFY,1733,Urganch tumani,1733217,1733217036.0,22516.3145380734,14031521.118990274,oq oltin mfy,,,,,,
6692,Xorazm viloyati,Chondir MFY,1733,Urganch tumani,1733217,1733217051.0,8892.357954871,2908136.325771973,chondir mfy,,,,,,
6711,Xorazm viloyati,Ortiq Otajonov MFY,1733,Bog‘ot tumani,1733204,1733204037.0,27201.2234991428,30237188.447133724,ortiq otajonov mfy,,,,,,
6715,Xorazm viloyati,Burloq MFY,1733,Qo‘shko‘pir tumani,1733212,1733212039.0,24700.7961282561,22626002.027265485,burloq mfy,,,,,,
6733,Xorazm viloyati,Mesit MFY,1733,Qo‘shko‘pir tumani,1733212,1733212034.0,19602.8872876593,18296698.089963324,mesit mfy,,,,,,
6744,Xorazm viloyati,J. Manguberdi MFY,1733,Hazorasp tumani,1733220,1733220034.0,6023.9525763085,1311981.8823161784,j manguberdi mfy,,,,,,
6752,Xorazm viloyati,Yangiobod MFY,1733,Hazorasp tumani,1733220,1733220009.0,33503.4709958131,24830071.482720427,yangiobod mfy,,,,,,
6759,Xorazm viloyati,Yangihayot MFY,1733,Hazorasp tumani,1733220,1733220037.0,36018.886388771,35100826.292295255,yangihayot mfy,,,,,,
6780,Xorazm viloyati,Yangibinokor MFY,1733,Xiva shahri,1733406,1733406014.0,6141.2847385808,1181324.9771526763,yangibinokor mfy,,,,,,
6782,Xorazm viloyati,Yangihayot MFY,1733,Xiva shahri,1733406,1733406011.0,6987.9652877165,1212578.9031490623,yangihayot mfy,,,,,,
6783,Xorazm viloyati,Tozabog‘ MFY,1733,Xiva shahri,1733406,1733406019.0,5047.128034626,831025.4005419716,tozabog mfy,,,,,,
6787,Xorazm viloyati,Ichan qal'a MFY,1733,Xiva shahri,1733406,1733406002.0,3990.3545042263,675167.8883474643,ichan qala mfy,,,,,,
6788,Xorazm viloyati,Yangiturmush MFY,1733,Xiva shahri,1733406,1733406001.0,6296.4834900041,1369839.1599482817,yangiturmush mfy,,,,,,
6808,Xorazm viloyati,Mayli MFY,1733,Gurlan tumani,1733208,1733208043.0,17549.8220355574,13008149.220237004,mayli mfy,,,,,,
6810,Xorazm viloyati,Nurliyo‘l MFY,1733,Gurlan tumani,1733208,1733208031.0,22569.7944556626,20345027.912947588,nurliyol mfy,,,,,,
6817,Xorazm viloyati,Beshuy MFY,1733,Gurlan tumani,1733208,1733208034.0,32965.1281204624,25990394.36053152,beshuy mfy,,,,,,
6821,Xorazm viloyati,Yangibog‘ MFY,1733,Gurlan tumani,1733208,1733208001.0,4447.596585744,1056299.867083361,yangibog mfy,,,,,,
6826,Xorazm viloyati,Qushloq MFY,1733,Yangiariq tumani,1733233,1733233017.0,10544.7230640534,6095147.660534492,qushloq mfy,,,,,,
6829,Xorazm viloyati,Chaqir MFY,1733,Yangiariq tumani,1733233,1733233019.0,12781.5096938559,8681035.115785223,chaqir mfy,,,,,,
6830,Xorazm viloyati,Oqmasjid MFY,1733,Yangiariq tumani,1733233,1733233002.0,18109.2090168817,12474295.802185643,oqmasjid mfy,,,,,,
6831,Xorazm viloyati,Angiarik MFY,1733,Yangiariq tumani,1733233,1733233003.0,18396.7652415585,12957231.59856641,angiarik mfy,,,,,,
6833,Xorazm viloyati,Sevgan MFY,1733,Yangiariq tumani,1733233,1733233034.0,20693.9577441853,12624331.034065122,sevgan mfy,,,,,,
6837,Xorazm viloyati,Ogohiy MFY,1733,Yangiariq tumani,1733233,1733233022.0,6189.2165092028,1523066.0555859215,ogohiy mfy,,,,,,
6843,Xorazm viloyati,Tomo MFY,1733,Xonqa tumani,1733223,1733223017.0,18953.6470688758,18239043.224442065,tomo mfy,,,,,,
6871,Xorazm viloyati,Yangihayot MFY,1733,Urganch shahri,1733401,1733401013.0,5976.2928212959,1398511.50765589,yangihayot mfy,,,,,,
6874,Xorazm viloyati,Obi hayot MFY,1733,Urganch shahri,1733401,1733401020.0,8348.8091459908,2543362.4612405,obi hayot mfy,,,,,,
6875,Xorazm viloyati,Mirzo Bobur MFY,1733,Urganch shahri,1733401,1733401019.0,5002.3621372758,1538085.3644782607,mirzo bobur mfy,,,,,,
6881,Xorazm viloyati,Tozabog‘ MFY,1733,Urganch shahri,1733401,1733401024.0,2622.1785307505,434643.8941756302,tozabog mfy,,,,,,
6896,Xorazm viloyati,Yangiobod MFY,1733,Urganch shahri,1733401,1733401016.0,7511.996073502,1232352.4475420823,yangiobod mfy,,,,,,
6898,Xorazm viloyati,Baynalmilalchilar MFY,1733,Urganch shahri,1733401,1733401029.0,5366.1559059977,734124.2783514897,baynalmilalchilar mfy,,,,,,
6903,Xorazm viloyati,Ashxobod MFY,1733,Urganch shahri,1733401,1733401014.0,30192.1892066802,13400491.9228261,ashhobod mfy,,,,,,
6904,Xorazm viloyati,Ma’rifatchilar MFY,1733,Urganch shahri,1733401,1733401003.0,8402.7620556664,2745603.920570147,marifatchilar mfy,,,,,,
6907,Xorazm viloyati,Temiryo‘lchilar MFY,1733,Urganch shahri,1733401,1733401028.0,3670.3524077111,609730.5020923505,temiryolchilar mfy,,,,,,
6926,Xorazm viloyati,Qatqal'a MFY,1733,Shovot tumani,1733230,1733230047.0,12442.4603276036,5592519.370524253,qatqala mfy,,,,,,
6928,Xorazm viloyati,Archazor MFY,1733,Shovot tumani,1733230,1733230035.0,16118.3665716042,10842409.714566544,archazor mfy,,,,,,
6942,Xorazm viloyati,Yangi yo‘l MFY,1733,Shovot tumani,1733230,1733230028.0,22849.9514433791,13789667.159786953,yangi yol mfy,,,,,,
6948,Xorazm viloyati,Ogohiy MFY,1733,Shovot tumani,1733230,1733230025.0,28375.689842799,31323382.427432034,ogohiy mfy,,,,,,
6952,Xorazm viloyati,Qumyop MFY,1733,Shovot tumani,1733230,1733230019.0,22410.6216175091,17124585.565732382,qumyop mfy,,,,,,
6983,Xorazm viloyati,Jaloyir MFY,1733,Gurlan tumani,1733208,1733208048.0,17197.5843631058,11957520.141313286,jaloyir mfy,,,,,,
6990,Xorazm viloyati,Jaloyir MFY,1733,Yangiariq tumani,1733233,1733233014.0,13572.540849863,8549695.345966851,jaloyir mfy,,,,,,
7021,Xorazm viloyati,Xunarmandlar MFY,1733,Xiva shahri,1733406,1733406023.0,13249.9664745432,3714570.695967381,hunarmandlar mfy,,,,,,
7023,Xorazm viloyati,Matbo‘g‘ot MFY,1733,Gurlan tumani,1733208,1733208009.0,17155.7857590695,14110198.716589125,matbogot mfy,,,,,,
7031,Xorazm viloyati,Saburzon MFY,1733,Yangiariq tumani,1733233,1733233029.0,19210.5314640396,15923769.54977194,saburzon mfy,,,,,,
7035,Xorazm viloyati,Yangiyer MFY,1733,Yangiariq tumani,1733233,1733233026.0,52470.5620186019,98848068.99116062,yangiyer mfy,,,,,,
7039,Xorazm viloyati,Yoshkuch MFY,1733,Xonqa tumani,1733223,1733223041.0,58400.9797023883,29539763.963138923,yoshkuch mfy,,,,,,
7048,Xorazm viloyati,Bog‘bon MFY,1733,Shovot tumani,1733230,1733230045.0,27563.9940159543,17378564.38280617,bogbon mfy,,,,,,
7075,Xorazm viloyati,Oq yop MFY,1733,Xiva tumani,1733226,1733226005.0,32457.4013180217,50269485.53003365,oq yop mfy,,,,,,
7076,Xorazm viloyati,Galdimiyon MFY,1733,Xiva tumani,1733226,1733226014.0,19126.5535053855,9075745.33694828,galdimiyon mfy,,,,,,
7085,Xorazm viloyati,Shayx Najmiddin Kubro MFY,1733,Xiva tumani,1733226,1733226021.0,33982.7872799039,44166262.10344473,shayh najmiddin kubro mfy,,,,,,
7086,Xorazm viloyati,Sayot MFY,1733,Xiva tumani,1733226,1733226020.0,18333.3340815713,15502275.28094875,sayot mfy,,,,,,
7087,Xorazm viloyati,Al-Xorazmiy MFY,1733,Xiva tumani,1733226,1733226032.0,55460.8337847859,77118864.67015904,alhorazmiy mfy,,,,,,
7094,Xorazm viloyati,Qora qum MFY,1733,Xiva tumani,1733226,1733226001.0,60069.6423626304,102515625.69408602,qora qum mfy,,,,,,
7100,Xorazm viloyati,Tuproqqal’a maskani MFY,1733,Tuproqqa’la tumani,1733221,1733221013.0,173801.7417341447,1370882874.5678086,tuproqqala maskani mfy,,,,,,
7106,Xorazm viloyati,Ostona MFY,1733,Shovot tumani,1733230,1733230043.0,39411.2114084809,33832623.531387344,ostona mfy,,,,,,
7131,Jizzax viloyati,Sarimich MFY,1708,Yangiobod tumani,1708237,1708237007.0,89873.5732630063,222961606.30482984,sarimich mfy,,,,,,
7133,Xorazm viloyati,Raxmatjon Qurbonov MFY,1733,Xiva shahri,1733406,1733406022.0,9698.6833255697,4901096.555898899,rahmatjon qurbonov mfy,,,,,,
7134,Samarqand viloyati,Shoʼrak MFY,1718,Kattaqoʼrgʼon tumani,1718215,1718215043.0,13927.0132323358,6136882.379428733,shoʼrak mfy,,,,,,
7138,Navoiy viloyati,Buyuk ipak yoʼli MFY,1712,Karmana tumani,1712234,1712234009.0,11259.6020719531,3696399.729492333,buyuk ipak yoʼli mfy,,,,,,
7142,Navoiy viloyati,Аyronchi MFY,1712,Karmana tumani,1712234,1712234002.0,11174.1313547537,4074350.036336375,аyronchi mfy,,,,,,
7148,Navoiy viloyati,Аllon MFY,1712,Karmana tumani,1712234,1712234004.0,56939.8957896271,39672320.57533287,аllon mfy,,,,,,
7152,Navoiy viloyati,Аrg'un MFY,1712,Karmana tumani,1712234,1712234006.0,8601.5032294699,2404698.571309733,аrgun mfy,,,,,,
7156,Navoiy viloyati,Аzamat MFY,1712,Karmana tumani,1712234,1712234001.0,14427.693432902,7175286.671384207,аzamat mfy,,,,,,
7160,Navoiy viloyati,Yangi hayot MFY,1712,Karmana tumani,1712234,1712234042.0,30645.6133651679,27376376.2150023,yangi hayot mfy,,,,,,
7166,Navoiy viloyati,А.Navoiy MFY,1712,Karmana tumani,1712234,1712234003.0,4559.9576998269,881224.5129306464,аnavoiy mfy,,,,,,
7172,Navoiy viloyati,Аrabxona MFY,1712,Karmana tumani,1712234,1712234005.0,41407.5687564212,22227760.507525925,аrabhona mfy,,,,,,
7194,Navoiy viloyati,Yangiyoʻl MFY,1712,Navbaxor tumani,1712230,1712230040.0,21264.8091709242,13311203.073754406,yangiyol mfy,,,,,,
7210,Navoiy viloyati,M.Ulugʻbek MFY,1712,Navbaxor tumani,1712230,1712230025.0,261596.5051302515,1787753631.4313326,mulugbek mfy,,,,,,
7219,Navoiy viloyati,G'alaba_MFY,1712,Navoiy shahar,1712401,1712401025.0,3347.948747087,497630.0798252524,galaba_mfy,,,,,,
7229,Navoiy viloyati,Do'stlik MFY,1712,Navoiy shahar,1712401,1712401019.0,4902.9499720387,889539.0700663157,dostlik mfy,,,,,,
7234,Navoiy viloyati,Yangi xayot MFY,1712,Navoiy shahar,1712401,1712401034.0,3531.7149259847,790770.113283987,yangi hayot mfy,,,,,,
7244,Navoiy viloyati,Meʼmor MFY,1712,Navoiy shahar,1712401,1712401022.0,3247.5515423934,578509.331674657,meʼmor mfy,,,,,,
7245,Navoiy viloyati,Farovon MFY,1712,Navoiy shahar,1712401,1712401033.0,5715.0586976953,1421020.8054378384,farovon mfy,,,,,,
7247,Navoiy viloyati,Maʼrifat MFY,1712,Navoiy shahar,1712401,1712401036.0,2190.1475249082,238232.52194401,maʼrifat mfy,,,,,,
7263,Navoiy viloyati,Xo'jako'rg'on MFY,1712,Xatirchi tumani,1712251,1712251029.0,23311.1926052056,9433492.868739784,hojakorgon mfy,,,,,,
7264,Navoiy viloyati,Miyonkol MFY,1712,Xatirchi tumani,1712251,1712251025.0,22476.1113570282,12664679.880404482,miyonkol mfy,,,,,,
7265,Navoiy viloyati,A.Temur MFY,1712,Xatirchi tumani,1712251,1712251032.0,14926.6900442899,7240533.886355588,atemur mfy,,,,,,
7266,Navoiy viloyati,Uchtepa MFY,1712,Xatirchi tumani,1712251,1712251046.0,13100.8303203463,5359656.739803364,uchtepa mfy,,,,,,
7271,Navoiy viloyati,Mirishkor MFY,1712,Xatirchi tumani,1712251,1712251048.0,18123.3648742236,12534606.451605115,mirishkor mfy,,,,,,
7291,Navoiy viloyati,Oltinsoy MFY,1712,Xatirchi tumani,1712251,1712251062.0,49295.3310309333,123162475.6844612,oltinsoy mfy,,,,,,
7293,Navoiy viloyati,Samarkand MFY,1712,Xatirchi tumani,1712251,1712251012.0,4861.7080885453,965709.5570245192,samarkand mfy,,,,,,
7301,Navoiy viloyati,Toshkulok MFY,1712,Xatirchi tumani,1712251,1712251015.0,19976.8760227868,12647291.915631045,toshkulok mfy,,,,,,
7311,Navoiy viloyati,Navro'z MFY,1712,Xatirchi tumani,1712251,1712251007.0,34879.6756341437,23269050.29324206,navroz mfy,,,,,,
7314,Navoiy viloyati,M.Ulugbek MFY,1712,Xatirchi tumani,1712251,1712251043.0,22175.1209147288,11415831.19991293,mulugbek mfy,,,,,,
7318,Navoiy viloyati,Faravon MFY,1712,Xatirchi tumani,1712251,1712251049.0,4124.7872595402,850964.5293295936,faravon mfy,,,,,,
7319,Navoiy viloyati,A.Navoiy MFY,1712,Xatirchi tumani,1712251,1712251018.0,20960.2573350649,15314509.7681492,anavoiy mfy,,,,,,
7330,Jizzax viloyati,Qayrma MFY,1708,Zomin tumani,1708218,1708218002.0,39513.1782017246,50586771.94313185,qayrma mfy,,,,,,
7332,Jizzax viloyati,Xalqabod MFY,1708,Zomin tumani,1708218,1708218006.0,11090.4644988663,4853569.530679242,halqabod mfy,,,,,,
7333,Jizzax viloyati,Sh.Rashidov MFY,1708,Zomin tumani,1708218,1708218007.0,13201.2504759089,6588909.281006407,shrashidov mfy,,,,,,
7339,Jizzax viloyati,Chilanzor MFY,1708,Zomin tumani,1708218,1708218029.0,46015.7078938472,116522723.6473113,chilanzor mfy,,,,,,
7342,Jizzax viloyati,H.Olimjon MFY,1708,Zomin tumani,1708218,1708218024.0,10959.1166825215,4434105.744724139,holimjon mfy,,,,,,
7344,Jizzax viloyati,Bunyotkor MFY,1708,Zomin tumani,1708218,1708218025.0,11535.1151981859,5473538.928308823,bunyotkor mfy,,,,,,
7349,Jizzax viloyati,Obi hayot MFY,1708,Zomin tumani,1708218,1708218032.0,34530.5777713096,61297688.91928765,obi hayot mfy,,,,,,
7350,Jizzax viloyati,Tukman MFY,1708,Zomin tumani,1708218,1708218036.0,104830.4627495349,360272557.26199913,tukman mfy,,,,,,
7354,Jizzax viloyati,A.Navioiy MFY,1708,Zomin tumani,1708218,1708218014.0,143264.3760036644,479523051.88057727,anavioiy mfy,,,,,,
7381,Jizzax viloyati,G'alaba MFY,1708,Arnasoy tumani,1708201,1708201011.0,26816.1648548973,30004412.59410984,galaba mfy,,,,,,
7383,Jizzax viloyati,G'.G'ulom MFY,1708,Arnasoy tumani,1708201,1708201009.0,16532.4955670927,15273358.872711709,ggulom mfy,,,,,,
